# Trained_Coeffs, Sparsity_Mask
5.471333265304565430e-01,0.000000000000000000e+00
9.728306531906127930e-02,1.000000000000000000e+00
6.480690836906433105e-01,2.000000000000000000e+00
7.667988538742065430e-01,3.000000000000000000e+00
7.291461806744337082e-03,4.000000000000000000e+00
