# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
3.329296112060546875e-01,4.637215137481689453e-01,0.000000000000000000e+00
4.164934754371643066e-01,6.709337234497070312e-01,1.000000000000000000e+00
5.278602242469787598e-01,6.392836570739746094e-01,3.000000000000000000e+00
1.057346701622009277e+00,8.278083205223083496e-01,4.000000000000000000e+00
2.195861935615539551e-01,1.487388312816619873e-01,5.000000000000000000e+00
