# Trained_Coeffs, Sparsity_Mask
5.442556142807006836e-01,0.000000000000000000e+00
5.310682579874992371e-02,1.000000000000000000e+00
6.442438364028930664e-01,2.000000000000000000e+00
7.855704426765441895e-01,3.000000000000000000e+00
1.847128150984644890e-04,4.000000000000000000e+00
