# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.710653305053710938e-01,2.994796931743621826e-01,0.000000000000000000e+00
1.683843851089477539e+00,1.240962982177734375e+00,1.000000000000000000e+00
1.723847985267639160e-01,1.113642528653144836e-01,2.000000000000000000e+00
7.988773584365844727e-01,6.204807385802268982e-02,3.000000000000000000e+00
