# Trained_Coeffs, Scaled_Trained_Coeffs
1.188189053209498525e-04,1.667342294240370393e-04
9.908037027344107628e-04,8.660085150040686131e-04
6.927530048415064812e-04,6.250874721445143223e-04
4.217320820316672325e-04,2.957826072815805674e-04
1.998752593994140625e+00,9.999829530715942383e-01
8.736803283682093024e-05,3.815943637164309621e-05
-3.712791658472269773e-05,-1.680201057752128690e-05
