# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
2.566885471343994141e+00,1.474126100540161133e+00,0.000000000000000000e+00
2.736409604549407959e-01,7.011469006538391113e-01,1.000000000000000000e+00
9.717817604541778564e-02,6.316668391227722168e-01,2.000000000000000000e+00
1.664641737937927246e+00,1.095427721738815308e-01,3.000000000000000000e+00
4.176860332489013672e+00,1.959562450647354126e-01,4.000000000000000000e+00
2.481998205184936523e+00,2.879885435104370117e-01,5.000000000000000000e+00
2.576483488082885742e+00,9.696162343025207520e-01,6.000000000000000000e+00
