# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.551130414009094238e-01,3.568376541137695312e+00,0.000000000000000000e+00
1.691779494285583496e+00,1.179448246955871582e+00,1.000000000000000000e+00
1.646200716495513916e-01,8.493486791849136353e-02,2.000000000000000000e+00
7.828826308250427246e-01,5.445736694335937500e+01,3.000000000000000000e+00
1.208210706710815430e+00,5.850930404663085938e+01,4.000000000000000000e+00
2.326952069997787476e-01,1.049930191040039062e+01,5.000000000000000000e+00
7.230522036552429199e-01,3.254715347290039062e+01,6.000000000000000000e+00
