# Trained_Coeffs, Scaled_Trained_Coeffs
1.591153591871261597e-01,1.236005663871765137e+00
1.695612311363220215e+00,7.049683332443237305e-01
1.607412099838256836e-01,6.357435882091522217e-02
7.868820428848266602e-01,8.453954315185546875e+01
1.204367876052856445e+00,9.008069610595703125e+01
2.286953479051589966e-01,1.593751430511474609e+01
7.270495891571044922e-01,5.054726409912109375e+01
