# Time, Target (V), Target (I), Prediction (V), Prediction (I)
2.216917215883197301e+01,-7.058823529411764608e-02,-4.687499999999999306e-02,-5.884909629821777344e-02,-3.831612318754196167e-02
3.421194399759284721e+01,-3.529411764705882304e-02,1.562499999999999827e-02,-3.652264177799224854e-02,-6.920628249645233154e-03
2.560398012675681301e+01,2.352941176470588203e-02,0.000000000000000000e+00,1.806157827377319336e-02,1.981275528669357300e-02
3.334277003009967189e+01,-7.058823529411764608e-02,0.000000000000000000e+00,-5.066157877445220947e-02,-2.049339562654495239e-02
2.022138471360630163e+01,4.705882352941176405e-02,3.124999999999999653e-02,4.478657245635986328e-02,3.500250726938247681e-02
1.638864167622675438e+01,-3.529411764705882304e-02,-4.687499999999999306e-02,-2.380147576332092285e-02,-3.611471503973007202e-02
2.937389131106456830e+01,-1.176470588235294101e-02,3.124999999999999653e-02,-2.041572332382202148e-02,6.296180188655853271e-03
2.964616267437568098e+01,-1.176470588235294101e-02,0.000000000000000000e+00,-1.010668277740478516e-02,1.165482401847839355e-02
2.948908304169619043e+01,-1.176470588235294101e-02,1.562499999999999827e-02,-1.581007242202758789e-02,8.809372782707214355e-03
1.733111947230369410e+01,-1.176470588235294240e-01,-6.249999999999999306e-02,-1.087958514690399170e-01,-7.407217472791671753e-02
2.469291825721577638e+01,0.000000000000000000e+00,3.124999999999999653e-02,2.421200275421142578e-03,1.798144727945327759e-02
3.303908274025265968e+01,-3.529411764705882304e-02,-3.124999999999999653e-02,-4.796926677227020264e-02,-2.096165716648101807e-02
2.652551397180982207e+01,-1.176470588235294101e-02,-3.124999999999999653e-02,-7.712513208389282227e-03,-2.903252840042114258e-03
1.847256480310798565e+01,-7.058823529411764608e-02,-1.562499999999999827e-02,-6.523874402046203613e-02,-2.164980024099349976e-02
3.047344873982099500e+01,1.176470588235294101e-02,1.562499999999999827e-02,7.044464349746704102e-03,1.687496900558471680e-02
2.150943770157811485e+01,-1.176470588235294101e-02,-3.124999999999999653e-02,-1.634311676025390625e-02,-1.549739390611648560e-02
3.208613296866375464e+01,-1.176470588235294101e-02,0.000000000000000000e+00,-1.987758278846740723e-02,-7.031038403511047363e-03
2.939483526208849895e+01,-1.176470588235294101e-02,1.562499999999999827e-02,-1.955449581146240234e-02,6.780095398426055908e-03
3.259925976875008757e+01,-3.529411764705882304e-02,0.000000000000000000e+00,-3.750559687614440918e-02,-1.694586127996444702e-02
2.471386220823970703e+01,1.176470588235294101e-02,1.562499999999999827e-02,3.179162740707397461e-03,1.830665022134780884e-02
1.037772773235828438e+01,3.058823529411764941e-01,6.249999999999999306e-02,3.095173537731170654e-01,3.724540024995803833e-02
3.151017431550562620e+01,1.176470588235294101e-02,1.562499999999999827e-02,-2.070456743240356445e-03,5.307860672473907471e-03
3.352079361380309308e+01,-5.882352941176471200e-02,-3.124999999999999653e-02,-5.030500888824462891e-02,-1.902810484170913696e-02
2.682920126165683428e+01,-2.352941176470588203e-02,0.000000000000000000e+00,-2.321001887321472168e-02,-1.293095946311950684e-02
2.674542545756110457e+01,-2.352941176470588203e-02,-1.562499999999999827e-02,-1.897004246711730957e-02,-1.033624261617660522e-02
2.725855225764744105e+01,-3.529411764705882304e-02,-3.124999999999999653e-02,-4.140618443489074707e-02,-2.234387211501598358e-02
2.383421626523456283e+01,-4.705882352941176405e-02,0.000000000000000000e+00,-4.010719060897827148e-02,-6.635114550590515137e-03
3.395014460979369630e+01,-5.882352941176471200e-02,-3.124999999999999653e-02,-4.383908212184906006e-02,-1.248944550752639771e-02
1.805368578262934420e+01,-9.411764705882352811e-02,-7.812499999999998612e-02,-9.826812148094177246e-02,-4.899423569440841675e-02
1.986533754619945924e+01,5.882352941176471200e-02,6.249999999999999306e-02,3.981557488441467285e-02,3.746631741523742676e-02
1.479690139840792718e+01,1.058823529411764691e-01,1.093749999999999861e-01,1.079511344432830811e-01,6.735274940729141235e-02
1.088038255693265022e+01,8.235294117647060097e-02,-1.093749999999999861e-01,6.898251175880432129e-02,-1.047305241227149963e-01
2.766695930261411362e+01,-5.882352941176471200e-02,-1.562499999999999827e-02,-5.408582091331481934e-02,-2.719577401876449585e-02
1.618967414149940254e+01,0.000000000000000000e+00,-3.124999999999999653e-02,-1.803904771804809570e-03,-2.337958663702011108e-02
3.054675256840475583e+01,1.176470588235294101e-02,1.562499999999999827e-02,7.502585649490356445e-03,1.666072010993957520e-02
9.100146719898434711e+00,8.941176470588235725e-01,5.312500000000000000e-01,8.954294919967651367e-01,5.456427931785583496e-01
2.066120768510887373e+01,2.352941176470588203e-02,3.124999999999999653e-02,3.529572486877441406e-02,2.263826131820678711e-02
9.885544883295882101e+00,5.647058823529411686e-01,2.031249999999999722e-01,5.668517351150512695e-01,2.200925648212432861e-01
2.165604535874564363e+01,-2.352941176470588203e-02,-1.562499999999999827e-02,-2.681362628936767578e-02,-2.183882147073745728e-02
2.013760890951057547e+01,4.705882352941176405e-02,6.249999999999999306e-02,4.467403888702392578e-02,3.625608980655670166e-02
3.215943679724752258e+01,-1.176470588235294101e-02,1.562499999999999827e-02,-2.247971296310424805e-02,-8.637659251689910889e-03
1.130973355292325699e+01,-9.411764705882352811e-02,-1.718749999999999722e-01,-8.946797251701354980e-02,-1.798257827758789062e-01
3.068288825006031573e+01,0.000000000000000000e+00,1.562499999999999827e-02,7.903724908828735352e-03,1.600427925586700439e-02
3.026400922958167783e+01,0.000000000000000000e+00,3.124999999999999653e-02,4.794657230377197266e-03,1.693060249090194702e-02
1.085943860590871779e+01,8.235294117647060097e-02,-7.812499999999998612e-02,7.797172665596008301e-02,-9.995610266923904419e-02
2.045176817486955656e+01,5.882352941176471200e-02,4.687499999999999306e-02,4.183945059776306152e-02,2.963154762983322144e-02
2.377138441216277087e+01,-3.529411764705882304e-02,1.562499999999999827e-02,-4.358896613121032715e-02,-9.086266160011291504e-03
3.157300616857742526e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.662616014480590820e-03,4.081033170223236084e-03
2.980324230705517152e+01,-1.176470588235294101e-02,3.124999999999999653e-02,-5.148857831954956055e-03,1.385013759136199951e-02
1.215796356939249989e+01,-2.352941176470588480e-01,-1.874999999999999722e-01,-2.348878681659698486e-01,-2.031828165054321289e-01
1.829454121940456446e+01,-9.411764705882352811e-02,-1.562499999999999827e-02,-8.069464564323425293e-02,-3.361817449331283569e-02
8.639379797371931957e+00,9.764705882352940902e-01,7.812500000000000000e-01,9.633873701095581055e-01,7.821658253669738770e-01
1.838878899901225594e+01,-8.235294117647060097e-02,-1.562499999999999827e-02,-7.270392775535583496e-02,-2.729897946119308472e-02
2.056695990550117870e+01,2.352941176470588203e-02,0.000000000000000000e+00,3.866747021675109863e-02,2.600440382957458496e-02
3.219085272378341500e+01,-2.352941176470588203e-02,0.000000000000000000e+00,-2.360025048255920410e-02,-9.315691888332366943e-03
2.460914245312004667e+01,0.000000000000000000e+00,3.124999999999999653e-02,-7.832348346710205078e-04,1.653956621885299683e-02
2.157226955464991391e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.085173130035400391e-02,-1.827488094568252563e-02
9.623745495496734748e+00,6.823529411764706065e-01,3.124999999999999445e-01,6.950699090957641602e-01,3.263943195343017578e-01
3.162536604613725189e+01,0.000000000000000000e+00,-1.562499999999999827e-02,-5.068808794021606445e-03,3.025099635124206543e-03
9.937904760855712283e+00,5.529411764705882693e-01,2.031249999999999722e-01,5.399723649024963379e-01,1.993328630924224854e-01
2.054601595447724804e+01,4.705882352941176405e-02,0.000000000000000000e+00,3.932362794876098633e-02,2.670548111200332642e-02
2.449395072248842098e+01,-1.176470588235294101e-02,1.562499999999999827e-02,-5.623489618301391602e-03,1.418844610452651978e-02
1.488067720250365511e+01,9.411764705882352811e-02,4.687499999999999306e-02,1.082575023174285889e-01,6.492588669061660767e-02
1.956165025635244703e+01,3.529411764705882304e-02,6.249999999999999306e-02,2.650430798530578613e-02,3.335583955049514771e-02
9.916960809831779855e+00,5.529411764705882693e-01,2.031249999999999722e-01,5.507603883743286133e-01,2.076108157634735107e-01
1.772905454175840134e+01,-1.176470588235294240e-01,-7.812499999999998612e-02,-1.123253405094146729e-01,-6.558390706777572632e-02
3.213849284622358482e+01,-2.352941176470588203e-02,0.000000000000000000e+00,-2.173416316509246826e-02,-8.181765675544738770e-03
2.820103005372437721e+01,-7.058823529411764608e-02,-1.562499999999999827e-02,-6.176388263702392578e-02,-2.695602923631668091e-02
3.354173756482702373e+01,-3.529411764705882304e-02,-3.124999999999999653e-02,-5.016943812370300293e-02,-1.880250126123428345e-02
3.049439269084492565e+01,1.176470588235294101e-02,0.000000000000000000e+00,7.192581892013549805e-03,1.682380586862564087e-02
1.791755010097378786e+01,-1.058823529411764691e-01,-4.687499999999999306e-02,-1.057502329349517822e-01,-5.672620981931686401e-02
9.613273519984767645e+00,6.941176470588235059e-01,3.437499999999999445e-01,6.999216079711914062e-01,3.307092487812042236e-01
3.242123618504666638e+01,-3.529411764705882304e-02,-1.562499999999999827e-02,-3.170464932918548584e-02,-1.395775377750396729e-02
2.260899513033454511e+01,-7.058823529411764608e-02,-1.562499999999999827e-02,-7.409247756004333496e-02,-4.209650307893753052e-02
1.614778623945153768e+01,0.000000000000000000e+00,-4.687499999999999306e-02,2.771586179733276367e-03,-2.065583318471908569e-02
1.854586863169174649e+01,-4.705882352941176405e-02,-4.687499999999999306e-02,-5.850115418434143066e-02,-1.672964543104171753e-02
1.343554458185234779e+01,-7.058823529411764608e-02,-3.124999999999999653e-02,-6.994441151618957520e-02,-2.926703542470932007e-02
2.487094184091919757e+01,0.000000000000000000e+00,1.562499999999999827e-02,8.294641971588134766e-03,2.030204981565475464e-02
3.085043985825177160e+01,1.176470588235294101e-02,0.000000000000000000e+00,7.598608732223510742e-03,1.474756747484207153e-02
2.756223954749445326e+01,-4.705882352941176405e-02,-1.562499999999999827e-02,-5.108815431594848633e-02,-2.613777481019496918e-02
1.501681288415921145e+01,1.058823529411764691e-01,7.812499999999998612e-02,1.053476035594940186e-01,5.884037166833877563e-02
1.484926127596775558e+01,1.058823529411764691e-01,6.249999999999999306e-02,1.083374917507171631e-01,6.596276909112930298e-02
1.217890752041643232e+01,-2.235294117647058931e-01,-2.187499999999999722e-01,-2.353525459766387939e-01,-2.017290890216827393e-01
2.303834612632515189e+01,-7.058823529411764608e-02,-3.124999999999999653e-02,-7.368272542953491211e-02,-3.542688488960266113e-02
2.707005669843205098e+01,-4.705882352941176405e-02,-1.562499999999999827e-02,-3.425800800323486328e-02,-1.903207972645759583e-02
1.523672436991049750e+01,9.411764705882352811e-02,4.687499999999999306e-02,9.314844012260437012e-02,4.486546665430068970e-02
1.459793386368057178e+01,1.058823529411764691e-01,6.249999999999999306e-02,1.004327237606048584e-01,6.850264221429824829e-02
2.938436328657653362e+01,-2.352941176470588203e-02,1.562499999999999827e-02,-1.998388767242431641e-02,6.539635360240936279e-03
1.692271242733702152e+01,-8.235294117647060097e-02,-7.812499999999998612e-02,-8.066394925117492676e-02,-6.550296396017074585e-02
2.942625118862439848e+01,-1.176470588235294101e-02,0.000000000000000000e+00,-1.828163862228393555e-02,7.483497262001037598e-03
8.597491895324067102e+00,9.764705882352940902e-01,7.968749999999998890e-01,9.639767408370971680e-01,8.142921924591064453e-01
2.899690019263379170e+01,-4.705882352941176405e-02,-1.562499999999999827e-02,-3.709116578102111816e-02,-4.282087087631225586e-03
2.885029253546626649e+01,-3.529411764705882304e-02,-1.562499999999999827e-02,-4.364061355590820312e-02,-9.103283286094665527e-03
3.364645731994668409e+01,-4.705882352941176405e-02,4.687499999999999306e-02,-4.920367896556854248e-02,-1.751824468374252319e-02
2.668259360448931261e+01,-1.176470588235294101e-02,-1.562499999999999827e-02,-1.573234796524047852e-02,-8.276477456092834473e-03
3.266209162182188663e+01,-5.882352941176471200e-02,-3.124999999999999653e-02,-3.938570618629455566e-02,-1.783524453639984131e-02
2.512226925320637960e+01,1.176470588235294101e-02,4.687499999999999306e-02,1.432269811630249023e-02,2.190957963466644287e-02
2.380280033869866685e+01,-4.705882352941176405e-02,0.000000000000000000e+00,-4.185333847999572754e-02,-7.855832576751708984e-03
2.545737246958929134e+01,0.000000000000000000e+00,1.562499999999999827e-02,1.805815100669860840e-02,2.116025239229202271e-02
2.713288855150385004e+01,-2.352941176470588203e-02,-3.124999999999999653e-02,-3.678041696548461914e-02,-2.026242762804031372e-02
1.230457122656002333e+01,-2.470588235294117752e-01,-1.874999999999999722e-01,-2.349325716495513916e-01,-1.911655664443969727e-01
2.786592683734146547e+01,-7.058823529411764608e-02,-3.124999999999999653e-02,-5.891031026840209961e-02,-2.855813875794410706e-02
3.400250448735352649e+01,-4.705882352941176405e-02,0.000000000000000000e+00,-4.255919158458709717e-02,-1.145451515913009644e-02
1.973967384005586823e+01,3.529411764705882304e-02,1.562499999999999827e-02,3.528043627738952637e-02,3.647372871637344360e-02
1.096415836102837815e+01,2.352941176470588203e-02,-1.093749999999999861e-01,3.412738442420959473e-02,-1.227926090359687805e-01
2.803347844553292134e+01,-7.058823529411764608e-02,-4.687499999999999306e-02,-6.138873100280761719e-02,-2.851895615458488464e-02
2.958333082130388902e+01,-1.176470588235294101e-02,1.562499999999999827e-02,-1.230242848396301270e-02,1.059649139642715454e-02
1.371828792067543112e+01,-2.352941176470588203e-02,-1.562499999999999827e-02,-1.761010289192199707e-02,6.388105452060699463e-03
2.123716633826700217e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.932518720626831055e-03,-2.821356058120727539e-03
1.344601655736431489e+01,-7.058823529411764608e-02,-3.124999999999999653e-02,-6.795266270637512207e-02,-2.783884853124618530e-02
1.975014581556783355e+01,5.882352941176471200e-02,6.249999999999999306e-02,3.571200370788574219e-02,3.659457713365554810e-02
1.063952712015743352e+01,1.764705882352941291e-01,-3.124999999999999653e-02,1.784234941005706787e-01,-4.365318268537521362e-02
2.268229895891830594e+01,-7.058823529411764608e-02,-4.687499999999999306e-02,-7.513502240180969238e-02,-4.165704548358917236e-02
9.079202768874502283e+00,8.941176470588235725e-01,5.624999999999998890e-01,9.010922908782958984e-01,5.546422600746154785e-01
9.278170303601855906e+00,8.470588235294117530e-01,4.843749999999999445e-01,8.387944698333740234e-01,4.702397882938385010e-01
2.042035224833365703e+01,4.705882352941176405e-02,1.562499999999999827e-02,4.251420497894287109e-02,3.051870316267013550e-02
2.217964413434393833e+01,-5.882352941176471200e-02,-3.124999999999999653e-02,-5.937242507934570312e-02,-3.852975368499755859e-02
2.415884750610550924e+01,-1.176470588235294101e-02,0.000000000000000000e+00,-2.213585376739501953e-02,5.004029721021652222e-03
1.224173937348822783e+01,-2.470588235294117752e-01,-2.812499999999999445e-01,-2.358243763446807861e-01,-1.968328356742858887e-01
1.808510170916524373e+01,-9.411764705882352811e-02,-6.249999999999999306e-02,-9.626087546348571777e-02,-4.708947986364364624e-02
1.709026403552847384e+01,-1.058823529411764691e-01,-6.249999999999999306e-02,-9.478339552879333496e-02,-7.106309384107589722e-02
2.044129619935758768e+01,4.705882352941176405e-02,4.687499999999999306e-02,4.207351803779602051e-02,2.993225306272506714e-02
2.198067659961659004e+01,-4.705882352941176405e-02,-4.687499999999999306e-02,-4.836282134056091309e-02,-3.354410082101821899e-02
2.203303647717641667e+01,-3.529411764705882304e-02,-4.687499999999999306e-02,-5.146446824073791504e-02,-3.503908962011337280e-02
2.005383310541484931e+01,2.352941176470588203e-02,3.124999999999999653e-02,4.391208291053771973e-02,3.710546344518661499e-02
3.306002669127659033e+01,-4.705882352941176405e-02,-1.562499999999999827e-02,-4.828549921512603760e-02,-2.101567387580871582e-02
3.022212132753381297e+01,1.176470588235294101e-02,1.562499999999999827e-02,4.176080226898193359e-03,1.683921366930007935e-02
1.935221074611312631e+01,1.176470588235294101e-02,1.562499999999999827e-02,1.297017931938171387e-02,2.717290073633193970e-02
8.492772140204408515e+00,9.647058823529411908e-01,9.218749999999997780e-01,9.628560543060302734e-01,9.145069122314453125e-01
1.796990997853361804e+01,-9.411764705882352811e-02,-4.687499999999999306e-02,-1.031188666820526123e-01,-5.386310070753097534e-02
1.092227045898051330e+01,3.529411764705882304e-02,-1.249999999999999861e-01,5.133137106895446777e-02,-1.139688268303871155e-01
9.424777960769379348e+00,8.000000000000000444e-01,4.062499999999999445e-01,7.823903560638427734e-01,4.088899791240692139e-01
1.867153233783533750e+01,-4.705882352941176405e-02,0.000000000000000000e+00,-4.667785763740539551e-02,-8.450143039226531982e-03
1.804321380711737888e+01,-9.411764705882352811e-02,-4.687499999999999306e-02,-9.891518950462341309e-02,-4.962032288312911987e-02
8.838347332099285580e+00,9.411764705882353921e-01,6.562499999999998890e-01,9.487797021865844727e-01,6.644116640090942383e-01
1.458746188816860645e+01,9.411764705882352811e-02,7.812499999999998612e-02,9.977468848228454590e-02,6.837705522775650024e-02
2.966710662539961518e+01,0.000000000000000000e+00,1.562499999999999827e-02,-9.401082992553710938e-03,1.198443025350570679e-02
2.567728395534057739e+01,2.352941176470588203e-02,6.249999999999999306e-02,1.766785979270935059e-02,1.890256255865097046e-02
2.692344904126452931e+01,-2.352941176470588203e-02,0.000000000000000000e+00,-2.777579426765441895e-02,-1.557992026209831238e-02
1.669232896607377015e+01,-5.882352941176471200e-02,-6.249999999999999306e-02,-5.736723542213439941e-02,-5.432029813528060913e-02
1.711120798655240804e+01,-1.058823529411764691e-01,-9.374999999999998612e-02,-9.632131457328796387e-02,-7.156964391469955444e-02
1.948834642776868264e+01,2.352941176470588203e-02,3.124999999999999653e-02,2.213844656944274902e-02,3.149478882551193237e-02
3.190810938496033700e+01,-2.352941176470588203e-02,0.000000000000000000e+00,-1.374089717864990234e-02,-3.064334392547607422e-03
1.496445300659938304e+01,9.411764705882352811e-02,7.812499999999998612e-02,1.069423854351043701e-01,6.146792322397232056e-02
1.607448241086777330e+01,1.176470588235294101e-02,0.000000000000000000e+00,1.072904467582702637e-02,-1.584776490926742554e-02
3.429571980168857692e+01,-3.529411764705882304e-02,-4.687499999999999306e-02,-3.373502194881439209e-02,-4.956267774105072021e-03
3.159395011960135236e+01,0.000000000000000000e+00,1.562499999999999827e-02,-4.216670989990234375e-03,3.662176430225372314e-03
2.292315439569352620e+01,-9.411764705882352811e-02,-4.687499999999999306e-02,-7.531896233558654785e-02,-3.813926130533218384e-02
1.144586923457881333e+01,-1.294117647058823650e-01,-2.031249999999999722e-01,-1.285959780216217041e-01,-1.946581900119781494e-01
1.960353815840031189e+01,3.529411764705882304e-02,4.687499999999999306e-02,2.880761027336120605e-02,3.426937013864517212e-02
1.435707842690535507e+01,8.235294117647060097e-02,6.249999999999999306e-02,7.928380370140075684e-02,6.109604984521865845e-02
1.527861227195836236e+01,9.411764705882352811e-02,1.562499999999999827e-02,9.000059962272644043e-02,4.183260351419448853e-02
1.924749099099346950e+01,-1.176470588235294101e-02,0.000000000000000000e+00,5.071073770523071289e-03,2.311427146196365356e-02
1.536238807605409029e+01,9.411764705882352811e-02,4.687499999999999306e-02,8.311447501182556152e-02,3.557936102151870728e-02
2.626371458401067116e+01,0.000000000000000000e+00,3.124999999999999653e-02,4.097074270248413086e-03,5.774557590484619141e-03
1.234645912860788819e+01,-2.352941176470588480e-01,-1.562499999999999722e-01,-2.335974276065826416e-01,-1.869801878929138184e-01
1.881813999500286272e+01,-2.352941176470588203e-02,-1.562499999999999827e-02,-3.277018666267395020e-02,7.718876004219055176e-04
3.445279943436806747e+01,-3.529411764705882304e-02,-1.562499999999999827e-02,-2.800978720188140869e-02,-1.088805496692657471e-03
1.736253539883959007e+01,-1.058823529411764691e-01,-6.249999999999999306e-02,-1.099862754344940186e-01,-7.399784773588180542e-02
1.448274213304894786e+01,9.411764705882352811e-02,7.812499999999998612e-02,9.183177351951599121e-02,6.611392647027969360e-02
2.354100095089951949e+01,-5.882352941176471200e-02,-4.687499999999999306e-02,-5.570095777511596680e-02,-1.821801811456680298e-02
3.414911214452105526e+01,-4.705882352941176405e-02,3.124999999999999653e-02,-3.847946226596832275e-02,-8.341290056705474854e-03
2.847330141703549344e+01,-7.058823529411764608e-02,-1.562499999999999827e-02,-5.741262435913085938e-02,-2.112513035535812378e-02
2.572964383290040402e+01,1.176470588235294101e-02,0.000000000000000000e+00,1.721942424774169922e-02,1.815433055162429810e-02
2.197020462410462116e+01,-4.705882352941176405e-02,-3.124999999999999653e-02,-4.772692918777465820e-02,-3.323038667440414429e-02
1.395914335745064783e+01,3.529411764705882304e-02,3.124999999999999653e-02,2.354475855827331543e-02,3.172019869089126587e-02
2.908067599672952142e+01,-3.529411764705882304e-02,1.562499999999999827e-02,-3.328099846839904785e-02,-1.659750938415527344e-03
1.076519082630102453e+01,1.058823529411764691e-01,-6.249999999999999306e-02,1.197181046009063721e-01,-7.719638198614120483e-02
2.289173846915762667e+01,-5.882352941176471200e-02,-3.124999999999999653e-02,-7.557529211044311523e-02,-3.876978158950805664e-02
2.627418655952263649e+01,0.000000000000000000e+00,3.124999999999999653e-02,3.682643175125122070e-03,5.450576543807983398e-03
1.994911335029518895e+01,5.882352941176471200e-02,4.687499999999999306e-02,4.204219579696655273e-02,3.757626563310623169e-02
9.508553764865107283e+00,7.411764705882353255e-01,3.906250000000000000e-01,7.469512224197387695e-01,3.740352690219879150e-01
2.949955501720815931e+01,-1.176470588235294101e-02,3.124999999999999653e-02,-1.540812849998474121e-02,9.019881486892700195e-03
2.297551427325335283e+01,-5.882352941176471200e-02,-3.124999999999999653e-02,-7.470920681953430176e-02,-3.698226809501647949e-02
1.456651793714467580e+01,9.411764705882352811e-02,9.374999999999998612e-02,9.838268160820007324e-02,6.807044893503189087e-02
2.314306588144480870e+01,-7.058823529411764608e-02,-4.687499999999999306e-02,-7.128772139549255371e-02,-3.246479481458663940e-02
2.091253509739605931e+01,1.176470588235294101e-02,0.000000000000000000e+00,2.330076694488525391e-02,1.227649301290512085e-02
2.822197400474830786e+01,-5.882352941176471200e-02,-4.687499999999999306e-02,-6.164565682411193848e-02,-2.664585411548614502e-02
2.767743127812607540e+01,-4.705882352941176405e-02,-3.124999999999999653e-02,-5.437290668487548828e-02,-2.729233168065547943e-02
9.445721911793311776e+00,7.764705882352941346e-01,3.906250000000000000e-01,7.737299203872680664e-01,4.001621901988983154e-01
1.988628149722339344e+01,5.882352941176471200e-02,4.687499999999999306e-02,4.043278098106384277e-02,3.753489255905151367e-02
1.138303738150701783e+01,-1.176470588235294240e-01,-1.874999999999999722e-01,-1.112365424633026123e-01,-1.883439719676971436e-01
1.517389251683870199e+01,9.411764705882352811e-02,4.687499999999999306e-02,9.743222594261169434e-02,4.924235492944717407e-02
1.136209343048308540e+01,-9.411764705882352811e-02,-2.031249999999999722e-01,-1.051821410655975342e-01,-1.860367953777313232e-01
1.222079542246429718e+01,-2.352941176470588480e-01,-1.718749999999999722e-01,-2.358202040195465088e-01,-1.985526084899902344e-01
1.547757980668571420e+01,7.058823529411764608e-02,1.562499999999999827e-02,7.264026999473571777e-02,2.678946405649185181e-02
2.765648732710214830e+01,-4.705882352941176405e-02,-4.687499999999999306e-02,-5.379584431648254395e-02,-2.709724567830562592e-02
2.777167905773377399e+01,-5.882352941176471200e-02,-4.687499999999999306e-02,-5.681338906288146973e-02,-2.805453538894653320e-02
3.436902363027233775e+01,-2.352941176470588203e-02,0.000000000000000000e+00,-3.113989531993865967e-02,-3.178842365741729736e-03
3.040014491123723417e+01,2.352941176470588203e-02,1.562499999999999827e-02,6.416112184524536133e-03,1.698973774909973145e-02
3.130073480526630547e+01,0.000000000000000000e+00,-1.562499999999999827e-02,2.432167530059814453e-03,9.028404951095581055e-03
3.096563158888339373e+01,0.000000000000000000e+00,1.562499999999999827e-02,6.878256797790527344e-03,1.360295712947845459e-02
1.362404014106773609e+01,-4.705882352941176405e-02,-3.124999999999999653e-02,-3.466787934303283691e-02,-4.812024533748626709e-03
3.453657523846379718e+01,-2.352941176470588203e-02,0.000000000000000000e+00,-2.471971511840820312e-02,1.055188477039337158e-03
3.100751949093125859e+01,0.000000000000000000e+00,4.687499999999999306e-02,6.513237953186035156e-03,1.313108205795288086e-02
3.250501198914239609e+01,-3.529411764705882304e-02,-1.562499999999999827e-02,-3.450991213321685791e-02,-1.544371247291564941e-02
1.693318440284898685e+01,-8.235294117647060097e-02,-7.812499999999998612e-02,-8.163085579872131348e-02,-6.592329591512680054e-02
9.162978572970230218e+00,8.823529411764705621e-01,5.156250000000000000e-01,8.771169185638427734e-01,5.188512206077575684e-01
2.172934918732940446e+01,-3.529411764705882304e-02,-1.562499999999999827e-02,-3.194198012351989746e-02,-2.480117976665496826e-02
1.898569160319431859e+01,-1.176470588235294101e-02,3.124999999999999653e-02,-1.722636818885803223e-02,1.045528799295425415e-02
3.131120678077827435e+01,1.176470588235294101e-02,0.000000000000000000e+00,2.237558364868164062e-03,8.857086300849914551e-03
2.309070600388498207e+01,-7.058823529411764608e-02,-3.124999999999999653e-02,-7.258927822113037109e-02,-3.400062769651412964e-02
3.078760800517997254e+01,2.352941176470588203e-02,1.562499999999999827e-02,7.816344499588012695e-03,1.527610421180725098e-02
2.945766711516029801e+01,-2.352941176470588203e-02,-1.562499999999999827e-02,-1.703315973281860352e-02,8.159890770912170410e-03
