# Trained_Coeffs, Scaled_Trained_Coeffs
2.212881445884704590e-01,3.220932185649871826e-01
9.804144501686096191e-02,8.663991838693618774e-02
1.655683107674121857e-02,1.561130303889513016e-02
6.271663308143615723e-01,5.414541363716125488e-01
1.489638090133666992e+00,1.362588047981262207e+00
1.175792738795280457e-01,7.243497967720031738e-01
3.451819531619548798e-03,1.950337588787078857e-01
