# Trained_Coeffs, Sparsity_Mask
5.648771673440933228e-02,0.000000000000000000e+00
3.139123916625976562e-01,1.000000000000000000e+00
5.836148187518119812e-02,2.000000000000000000e+00
1.011541128158569336e+00,3.000000000000000000e+00
2.024654150009155273e-01,4.000000000000000000e+00
