# Trained_Coeffs, Scaled_Trained_Coeffs
2.815171182155609131e-01,3.512215912342071533e-01
4.007217586040496826e-01,4.131521582603454590e-01
4.223076626658439636e-03,5.272814072668552399e-03
7.041764855384826660e-01,6.032550930976867676e-01
1.383196115493774414e+00,1.469518065452575684e+00
3.464511930942535400e-01,4.035297930240631104e-01
-2.581494860351085663e-02,-8.301868289709091187e-02
