# Trained_Coeffs, Scaled_Trained_Coeffs
1.365104436874389648e+00,2.389853239059448242e+00
2.817274928092956543e-01,2.076281607151031494e-01
6.623020172119140625e-01,4.278612136840820312e-01
7.208752632141113281e-01,2.651054598391056061e-02
1.230395197868347168e+00,1.649863319471478462e-03
2.640120267868041992e+00,2.852583071216940880e-03
5.204259157180786133e-01,1.183868967927992344e-03
