# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.361104607582092285e+00,2.382850885391235352e+00,0.000000000000000000e+00
2.857273519039154053e-01,2.105759829282760620e-01,1.000000000000000000e+00
6.583022475242614746e-01,4.252772927284240723e-01,2.000000000000000000e+00
