# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.515474766492843628e-01,2.718060016632080078e-01,0.000000000000000000e+00
6.929047703742980957e-01,7.874472737312316895e-01,1.000000000000000000e+00
-7.203708589076995850e-02,-5.909076333045959473e-02,2.000000000000000000e+00
3.196180760860443115e-01,4.829473793506622314e-01,3.000000000000000000e+00
1.267592549324035645e+00,1.103554844856262207e+00,4.000000000000000000e+00
3.980303108692169189e-01,2.672055959701538086e-01,5.000000000000000000e+00
