# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.866025626659393311e-01,2.935136854648590088e-01,0.000000000000000000e+00
6.100265383720397949e-01,7.454684972763061523e-01,1.000000000000000000e+00
1.576844900846481323e-01,1.782670021057128906e-01,2.000000000000000000e+00
5.207432508468627930e-01,6.897544860839843750e-01,3.000000000000000000e+00
1.359833717346191406e+00,1.193439006805419922e+00,4.000000000000000000e+00
5.868402719497680664e-01,4.567182660102844238e-01,5.000000000000000000e+00
2.682282030582427979e-01,1.982071697711944580e-01,6.000000000000000000e+00
