# Trained_Coeffs, Unscaled, Sparsity_Mask
9.952867776155471802e-02,5.211309381286768350e-01,0.000000000000000000e+00
4.206057190895080566e-01,8.032977514297963417e-02,1.000000000000000000e+00
5.359253883361816406e-01,7.602773858893752958e+02,3.000000000000000000e+00
1.669263124465942383e+00,4.522659777849911507e+02,4.000000000000000000e+00
4.866978526115417480e-01,2.518430248261412530e+01,5.000000000000000000e+00
1.967151090502738953e-02,1.944059677495615091e-01,6.000000000000000000e+00
