# Time, Strain, Stress
1.000000000000000036e-10,7.000000000000000000e+00,7.000000000000000000e+00
1.013619808950755666e-03,7.016967747748717343e+00,6.999953923499235842e+00
2.027239517901511297e-03,7.033813259760422376e+00,6.999815695106978986e+00
3.040859226852266929e-03,7.050536374335922396e+00,6.999585318098746178e+00
4.054478935803022127e-03,7.067136932244585168e+00,6.999262797933634594e+00
5.068098644753778192e-03,7.083614776728957452e+00,6.998848142254161964e+00
6.081718353704533390e-03,7.099969753509286718e+00,6.998341360886054296e+00
7.095338062655288588e-03,7.116201710787981582e+00,6.997742465837965220e+00
8.108957771606044654e-03,7.132310499254026936e+00,6.997051471301143799e+00
9.122577480556800719e-03,7.148295972087275629e+00,6.996268393649025086e+00
1.013619718950755678e-02,7.164157984962705505e+00,6.995393251436774484e+00
1.114981689845831112e-02,7.179896396054624041e+00,6.994426065400763726e+00
1.216343660740906718e-02,7.195511066040739756e+00,6.993366858457987334e+00
1.317705631635982325e-02,7.211001858106227402e+00,6.992215655705405375e+00
1.419067602531057758e-02,7.226368637947681250e+00,6.990972484419256006e+00
1.520429573426133364e-02,7.241611273777013302e+00,6.989637374054264995e+00
1.621791544321209144e-02,7.256729636325281341e+00,6.988210356242826826e+00
1.723153515216284751e-02,7.271723598846433489e+00,6.986691464794108519e+00
1.824515486111360357e-02,7.286593037120990601e+00,6.985080735693097509e+00
1.925877457006435964e-02,7.301337829459663809e+00,6.983378207099589119e+00
2.027239427901511570e-02,7.315957856706877926e+00,6.981583919347102096e+00
2.128601398796586830e-02,7.330453002244246008e+00,6.979697914941747960e+00
2.229963369691662436e-02,7.344823151993957744e+00,6.977720238561033739e+00
2.331325340586738043e-02,7.359068194422100362e+00,6.975650937052590983e+00
2.432687311481813650e-02,7.373188020541921794e+00,6.973490059432869259e+00
2.534049282376889256e-02,7.387182523916970389e+00,6.971237656885739042e+00
2.635411253271964863e-02,7.401051600664248831e+00,6.968893782761062639e+00
2.736773224167040469e-02,7.414795149457197532e+00,6.966458492573177175e+00
2.838135195062115729e-02,7.428413071528696676e+00,6.963931843999333182e+00
2.939497165957191335e-02,7.441905270673900397e+00,6.961313896878074559e+00
3.040859136852266942e-02,7.455271653253123354e+00,6.958604713207538595e+00
3.142221107747342895e-02,7.468512128194508826e+00,6.955804357143716921e+00
3.243583078642418155e-02,7.481626606996745643e+00,6.952912894998647175e+00
3.344945049537493414e-02,7.494615003731632363e+00,6.949930395238533620e+00
3.446307020432569368e-02,7.507477235046631669e+00,6.946856928481825122e+00
3.547668991327644628e-02,7.520213220167284440e+00,6.943692567497222967e+00
3.649030962222720581e-02,7.532822880899609608e+00,6.940437387201622954e+00
3.750392933117795841e-02,7.545306141632403651e+00,6.937091464658012185e+00
3.851754904012871794e-02,7.557662929339461932e+00,6.933654879073288591e+00
3.953116874907947054e-02,7.569893173581744961e+00,6.930127711796031598e+00
4.054478845803023007e-02,7.581996806509454956e+00,6.926510046314205304e+00
4.155840816698098267e-02,7.593973762864052901e+00,6.922801968252811911e+00
4.257202787593173526e-02,7.605823979980183225e+00,6.919003565371466991e+00
4.358564758488249480e-02,7.617547397787548746e+00,6.915114927561934799e+00
4.459926729383324739e-02,7.629143958812683479e+00,6.911136146845591632e+00
4.561288700278400693e-02,7.640613608180707672e+00,6.907067317370829684e+00
4.662650671173475952e-02,7.651956293616909655e+00,6.902908535410404944e+00
4.764012642068551906e-02,7.663171965448366763e+00,6.898659899358722924e+00
4.865374612963627166e-02,7.674260576605409057e+00,6.894321509729066655e+00
4.966736583858702425e-02,7.685222082623067941e+00,6.889893469150760730e+00
5.068098554753778379e-02,7.696056441642393331e+00,6.885375882366284728e+00
5.169460525648853638e-02,7.706763614411750396e+00,6.880768856228316466e+00
5.270822496543929592e-02,7.717343564288000834e+00,6.876072499696716633e+00
5.372184467439004851e-02,7.727796257237650401e+00,6.871286923835472571e+00
5.473546438334080805e-02,7.738121661837880083e+00,6.866412241809553230e+00
5.574908409229156064e-02,7.748319749277547075e+00,6.861448568881727716e+00
5.676270380124231324e-02,7.758390493358060525e+00,6.856396022409319890e+00
5.777632351019307277e-02,7.768333870494239513e+00,6.851254721840896345e+00
5.878994321914382537e-02,7.778149859715052905e+00,6.846024788712901987e+00
5.980356292809458491e-02,7.787838442664308580e+00,6.840706346646244107e+00
6.081718263704533750e-02,7.797399603601255613e+00,6.835299521342796503e+00
