# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.048361063003540039e+00,8.337055206298828125e+00,1.000000000000000000e+00
9.321966022253036499e-02,5.055844306945800781e+00,2.000000000000000000e+00
6.002664566040039062e-01,1.824467033147811890e-01,3.000000000000000000e+00
9.863258004188537598e-01,1.070902109146118164e+00,4.000000000000000000e+00
8.706049919128417969e-01,4.519152641296386719e+00,5.000000000000000000e+00
2.136164344847202301e-02,5.676152706146240234e-01,6.000000000000000000e+00
