# Trained_Coeffs, Sparsity_Mask
2.218268811702728271e-01,0.000000000000000000e+00
4.415089786052703857e-01,1.000000000000000000e+00
2.393867224454879761e-01,2.000000000000000000e+00
9.861045479774475098e-01,3.000000000000000000e+00
1.755246818065643311e-01,4.000000000000000000e+00
