# Trained_Coeffs, Unscaled, Sparsity_Mask
1.553292423486709595e-01,4.066510055418777747e-01,0.000000000000000000e+00
1.064919531345367432e-01,4.067692977809274357e-02,1.000000000000000000e+00
1.628479808568954468e-01,2.375992825082698726e-02,2.000000000000000000e+00
4.451442062854766846e-01,1.945133186754004555e+03,3.000000000000000000e+00
1.323415756225585938e+00,2.208901207663795958e+03,4.000000000000000000e+00
1.468356698751449585e-01,9.361445944514716189e+01,5.000000000000000000e+00
2.094839215278625488e-01,5.101447641988142578e+01,6.000000000000000000e+00
