# Trained_Coeffs, Sparsity_Mask
5.654376745223999023e-01,0.000000000000000000e+00
2.740364149212837219e-02,1.000000000000000000e+00
8.072562813758850098e-01,2.000000000000000000e+00
5.081558227539062500e-01,3.000000000000000000e+00
1.458567101508378983e-03,4.000000000000000000e+00
