# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.912394762039184570e-01,3.711415529251098633e-01,0.000000000000000000e+00
5.758956074714660645e-01,3.816898763179779053e-01,1.000000000000000000e+00
4.650453031063079834e-01,6.192972660064697266e-01,3.000000000000000000e+00
1.350079059600830078e+00,1.433550119400024414e+00,4.000000000000000000e+00
4.706538617610931396e-01,3.550559580326080322e-01,5.000000000000000000e+00
-8.725126087665557861e-02,-1.176575124263763428e-01,6.000000000000000000e+00
