# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.243920326232910156e+00,1.711836814880371094e+00,0.000000000000000000e+00
1.059754133224487305e+00,1.643626689910888672e+00,1.000000000000000000e+00
7.313114404678344727e-01,1.113706946372985840e+00,2.000000000000000000e+00
2.121552526950836182e-01,1.931787133216857910e+00,3.000000000000000000e+00
4.580209404230117798e-02,2.325132638216018677e-01,4.000000000000000000e+00
1.833874732255935669e-01,7.052556872367858887e-01,5.000000000000000000e+00
