# Trained_Coeffs, Scaled_Trained_Coeffs
9.953237175941467285e-01,1.401062369346618652e+00
9.151711463928222656e-01,1.334167122840881348e+00
7.446026802062988281e-01,9.372570514678955078e-01
1.608891487121582031e-01,1.500861763954162598e+00
3.358591720461845398e-02,1.746739149093627930e-01
1.311615854501724243e-01,5.167636871337890625e-01
1.568665378727018833e-03,5.364804994314908981e-03
