# Trained_Coeffs, Sparsity_Mask
4.899844154715538025e-02,0.000000000000000000e+00
1.525920748710632324e+00,1.000000000000000000e+00
9.093999117612838745e-02,2.000000000000000000e+00
1.233775734901428223e+00,3.000000000000000000e+00
9.724030494689941406e-01,4.000000000000000000e+00
