# Time, Target (V), Target (I), Prediction (V), Prediction (I)
2.217964413434393833e+01,-4.705882352941176405e-02,-3.921568627450981032e-02,-5.558745935559272766e-02,-3.802432864904403687e-02
3.422241597310481609e+01,-3.529411764705882304e-02,0.000000000000000000e+00,-3.241863474249839783e-02,-7.272653281688690186e-03
2.561445210226878189e+01,3.529411764705882304e-02,0.000000000000000000e+00,2.247099950909614563e-02,1.601656526327133179e-02
3.335324200561164076e+01,-4.705882352941176405e-02,-1.960784313725490516e-02,-4.941591992974281311e-02,-2.325636893510818481e-02
2.023185668911826696e+01,3.529411764705882304e-02,3.921568627450981032e-02,4.866858199238777161e-02,2.515595406293869019e-02
1.639911365173872326e+01,-2.352941176470588203e-02,-3.921568627450981032e-02,-2.481140568852424622e-02,-3.260353952646255493e-02
2.938436328657653362e+01,-1.176470588235294101e-02,0.000000000000000000e+00,-1.541518792510032654e-02,-2.477936446666717529e-03
2.965663464988764630e+01,1.176470588235294101e-02,0.000000000000000000e+00,-3.948468714952468872e-03,5.845896899700164795e-03
2.949955501720815931e+01,-1.176470588235294101e-02,5.882352941176471200e-02,-8.673232048749923706e-03,2.691514790058135986e-03
1.734159144781565942e+01,-1.176470588235294240e-01,-7.843137254901962063e-02,-1.055190712213516235e-01,-8.397746086120605469e-02
2.470339023272774170e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.102969422936439514e-02,7.604166865348815918e-03
3.304955471576462855e+01,-4.705882352941176405e-02,0.000000000000000000e+00,-4.682742431759834290e-02,-2.382092177867889404e-02
2.653598594732178384e+01,0.000000000000000000e+00,-1.960784313725490516e-02,-7.547955960035324097e-03,-1.736141741275787354e-03
1.848303677861995098e+01,-3.529411764705882304e-02,-5.882352941176471200e-02,-5.876605585217475891e-02,-3.897769004106521606e-02
3.048392071533296033e+01,1.176470588235294101e-02,1.960784313725490516e-02,9.579505771398544312e-03,1.299641281366348267e-02
2.151990967709008729e+01,0.000000000000000000e+00,-3.921568627450981032e-02,-1.295135542750358582e-02,-1.596722751855850220e-02
3.209660494417572352e+01,-1.176470588235294101e-02,1.960784313725490516e-02,-1.959504559636116028e-02,-1.042696833610534668e-02
2.940530723760046428e+01,-1.176470588235294101e-02,0.000000000000000000e+00,-1.406794413924217224e-02,-1.431234180927276611e-03
3.260973174426205645e+01,-4.705882352941176405e-02,-1.960784313725490516e-02,-3.675973042845726013e-02,-2.007490396499633789e-02
2.472433418375167591e+01,2.352941176470588203e-02,0.000000000000000000e+00,1.183563098311424255e-02,8.123032748699188232e-03
1.038819970787024971e+01,3.058823529411764941e-01,1.960784313725490169e-01,3.015749156475067139e-01,1.796126365661621094e-01
3.152064629101759152e+01,1.176470588235294101e-02,0.000000000000000000e+00,-1.890920102596282959e-04,3.220915794372558594e-03
