# Trained_Coeffs, Scaled_Trained_Coeffs
2.014769077301025391e+00,7.126291394233703613e-01
5.550661683082580566e-02,3.144831955432891846e-01
2.517430484294891357e-02,6.690698266029357910e-01
-8.900912944227457047e-04,-6.228893471416085958e-05
6.698046326637268066e-01,6.615904718637466431e-02
3.202570080757141113e-01,6.328475475311279297e-02
5.929794311523437500e-01,3.608842790126800537e-01
