# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
2.081367015838623047e+00,7.361850142478942871e-01,0.000000000000000000e+00
5.710956826806068420e-02,3.235650360584259033e-01,1.000000000000000000e+00
2.511422336101531982e-02,6.674730181694030762e-01,2.000000000000000000e+00
6.652668118476867676e-01,6.523425877094268799e-02,4.000000000000000000e+00
3.182975351810455322e-01,6.097121164202690125e-02,5.000000000000000000e+00
5.892363190650939941e-01,3.680441677570343018e-01,6.000000000000000000e+00
