# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
2.116504669189453125e+00,1.215478658676147461e+00,0.000000000000000000e+00
2.270197421312332153e-01,5.816898941993713379e-01,1.000000000000000000e+00
9.850627183914184570e-02,6.402996182441711426e-01,2.000000000000000000e+00
2.019682168960571289e+00,1.338687539100646973e-01,3.000000000000000000e+00
4.858232021331787109e+00,2.258323282003402710e-01,4.000000000000000000e+00
3.001262903213500977e+00,2.140090465545654297e-01,5.000000000000000000e+00
2.968181371688842773e+00,7.598388195037841797e-01,6.000000000000000000e+00
