# Trained_Coeffs, Unscaled, Sparsity_Mask
9.938533604145050049e-02,5.203804026372896852e-01,0.000000000000000000e+00
6.079274415969848633e-01,1.161055888456435786e-01,1.000000000000000000e+00
1.155615076422691345e-01,4.215178345610797774e-03,2.000000000000000000e+00
4.978492558002471924e-01,7.480880764999567418e+02,3.000000000000000000e+00
1.655844926834106445e+00,4.751994288331371763e+02,4.000000000000000000e+00
7.807369828224182129e-01,4.279197959998908374e+01,5.000000000000000000e+00
1.624233722686767578e-01,1.700229419842079093e+00,6.000000000000000000e+00
