# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
2.919090620707720518e-04,4.096253251191228628e-04,0.000000000000000000e+00
1.524102389812469482e-01,1.332136392593383789e-01,1.000000000000000000e+00
2.009340763092041016e+00,1.596919417381286621e+00,4.000000000000000000e+00
2.260241210460662842e-01,1.349496960639953613e+00,5.000000000000000000e+00
8.183796890079975128e-03,4.037747979164123535e-01,6.000000000000000000e+00
