# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.445307433605194092e-01,2.103699296712875366e-01,0.000000000000000000e+00
4.339421391487121582e-01,5.423655509948730469e-01,3.000000000000000000e+00
1.000137567520141602e+00,1.106923222541809082e+00,4.000000000000000000e+00
