# Trained_Coeffs, Scaled_Trained_Coeffs
1.427333354949951172e-01,2.077537328004837036e-01
7.955782348290085793e-05,7.030581036815419793e-05
5.563937593251466751e-04,5.246191867627203465e-04
4.318076670169830322e-01,5.396824479103088379e-01
1.001281857490539551e+00,1.108135104179382324e+00
-2.184737240895628929e-04,-1.746025081956759095e-04
1.564905163832008839e-03,1.429686089977622032e-03
