# Trained_Coeffs, Scaled_Trained_Coeffs
1.464955657720565796e-01,2.132298052310943604e-01
-5.856259667780250311e-05,-5.175218029762618244e-05
1.536083221435546875e-02,1.448360551148653030e-02
5.629428625106811523e-01,6.683131456375122070e-01
1.075569629669189453e+00,1.182757735252380371e+00
3.146722167730331421e-02,2.336855046451091766e-02
5.071767792105674744e-02,4.042692109942436218e-02
