# Trained_Coeffs, Unscaled, Sparsity_Mask
7.123833894729614258e-02,1.360552053734168272e-02,1.000000000000000000e+00
5.826267227530479431e-02,2.125167450155819593e-03,2.000000000000000000e+00
5.464181900024414062e-01,8.210696871816261364e+02,3.000000000000000000e+00
1.415434122085571289e+00,4.062056026297101425e+02,4.000000000000000000e+00
