# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.804352104663848877e-01,1.577087640762329102e-01,1.000000000000000000e+00
2.003565311431884766e+00,1.809557557106018066e+00,4.000000000000000000e+00
1.963835805654525757e-01,1.502405285835266113e+00,5.000000000000000000e+00
3.574111964553594589e-03,1.890623271465301514e-01,6.000000000000000000e+00
