# Time, Strain, Stress
-2.500000000000000000e+00,1.136889422832601980e-25,5.684447114163009900e-29
-2.498499699939987995e+00,1.777728194413047165e-12,2.467664118353317050e-16
-2.496999399879975989e+00,3.611209161773156476e-12,6.977358193279440893e-16
-2.495499099819963984e+00,5.501593293844625211e-12,1.199827717871923492e-15
-2.493998799759951979e+00,7.450048305515103520e-12,1.721169648425048260e-15
-2.492498499699939973e+00,9.457759390927251546e-12,2.253847581522257959e-15
-2.490998199639927968e+00,1.152592937866441777e-11,2.796352352770794000e-15
-2.489497899579915963e+00,1.365577888591243640e-11,3.348587029927468962e-15
-2.487997599519903957e+00,1.584854647150651652e-11,3.911124094539587240e-15
-2.486497299459891952e+00,1.810548878778355002e-11,4.484483267703456353e-15
-2.484996999399879947e+00,2.042788073114369458e-11,5.068337863748592304e-15
-2.483496699339867941e+00,2.281701559123456206e-11,5.662716622022766821e-15
-2.481996399279855936e+00,2.527420519865658887e-11,6.269568758431582074e-15
-2.480496099219843931e+00,2.780078007110095398e-11,6.887817131004370304e-15
-2.478995799159831925e+00,3.039808955781302171e-11,7.517461739741130724e-15
-2.477495499099819920e+00,3.306750198228537884e-11,8.110269629577807967e-15
-2.475995199039807915e+00,3.581040478306781774e-11,8.794670210997356591e-15
-2.474494898979795909e+00,3.862820465259553362e-11,9.479070792416903638e-15
-2.472994598919783904e+00,4.152232767391972424e-11,1.025197441599773156e-14
-2.471494298859771899e+00,4.449421945522590486e-11,1.142201190958814129e-14
-2.469993998799759893e+00,4.754534526202996517e-11,1.259204940317854470e-14
-2.468493698739747888e+00,5.067719014692786550e-11,1.376208689676894812e-14
-2.466993398679735883e+00,5.389125907677987760e-11,1.493212439035935784e-14
-2.465493098619723877e+00,5.718907705720018760e-11,1.610216188394976126e-14
-2.463992798559711872e+00,6.057218925423049184e-11,1.727219937754016467e-14
-2.462492498499699867e+00,6.404216111306119767e-11,1.844223687113057440e-14
-2.460992198439687861e+00,6.760057847366820351e-11,1.961227436472097781e-14
-2.459491898379675856e+00,7.124904768322426252e-11,2.078231185831138123e-14
-2.457991598319663851e+00,7.498919570514951146e-11,2.195234935190179411e-14
-2.456491298259651845e+00,7.882267022465594289e-11,2.312238684549219753e-14
-2.454990998199639840e+00,8.275113975062873380e-11,2.429242433908260410e-14
-2.453490698139627835e+00,8.677629371370870851e-11,2.546246183267301067e-14
-2.451990398079615829e+00,9.089984256040843182e-11,2.663249932626341408e-14
-2.450490098019603824e+00,9.512351784311364723e-11,2.780253681985382065e-14
-2.448989797959591819e+00,9.944907230579436199e-11,2.897257431344423038e-14
-2.447489497899579813e+00,1.038782799652770613e-10,3.014261180703463379e-14
-2.445989197839567808e+00,1.084129361878947535e-10,3.131264930062503721e-14
-2.444488897779555803e+00,1.130548577613523442e-10,3.248268679421544062e-14
-2.442988597719543797e+00,1.178058829616154460e-10,3.365272428780585035e-14
-2.441488297659531792e+00,1.226678716146594763e-10,3.482276178139625376e-14
-2.439987997599519787e+00,1.276427051528794584e-10,3.599279927498666349e-14
-2.438487697539507781e+00,1.327322866659827872e-10,3.716283676857706690e-14
-2.436987397479495776e+00,1.379385409461545441e-10,3.833287426216747032e-14
-2.435487097419483771e+00,1.432634145273184103e-10,3.950291175575788004e-14
-2.433986797359471765e+00,1.487088757182780451e-10,4.067294924934828346e-14
