# Trained_Coeffs, Unscaled, Sparsity_Mask
3.057376146316528320e-01,1.115197091944703650e-02,2.000000000000000000e+00
1.577983647584915161e-01,2.891806070263597235e+02,3.000000000000000000e+00
1.320341706275939941e+00,4.621195971965789795e+02,4.000000000000000000e+00
2.985317111015319824e-01,3.811195876771035440e+00,6.000000000000000000e+00
