# Trained_Coeffs, Unscaled, Sparsity_Mask
1.796423196792602539e-01,4.703024931484943161e-01,0.000000000000000000e+00
4.979495704174041748e-01,2.175875190718827980e+03,3.000000000000000000e+00
1.303081512451171875e+00,2.174961506236683363e+03,4.000000000000000000e+00
