# Trained_Coeffs, Scaled_Trained_Coeffs
2.007489442825317383e+00,1.152872800827026367e+00
2.867400348186492920e-01,7.347105145454406738e-01
7.953678071498870850e-02,5.169962048530578613e-01
-9.134277934208512306e-04,-1.080204092431813478e-04
7.310312390327453613e-01,7.257615029811859131e-02
2.721123397350311279e-01,6.206962838768959045e-02
5.624203681945800781e-01,4.761920273303985596e-01
