# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
2.023579835891723633e+00,1.162113308906555176e+00,0.000000000000000000e+00
2.873534858226776123e-01,7.362823486328125000e-01,1.000000000000000000e+00
7.932940125465393066e-02,5.156482458114624023e-01,2.000000000000000000e+00
7.294614315032958984e-01,7.227476686239242554e-02,4.000000000000000000e+00
2.724121212959289551e-01,6.311112642288208008e-02,5.000000000000000000e+00
5.616031885147094727e-01,4.811183810234069824e-01,6.000000000000000000e+00
