# Time, Strain, Stress
1.746349269936507298e+00,-9.124862666908988285e-01,-5.616346915146043506e-04
1.748349670016503321e+00,-9.058262683462170450e-01,-5.576398628717870072e-04
1.750350070096499344e+00,-8.991457589618718771e-01,-5.536394397785133863e-04
1.752350470176495367e+00,-8.924450314817697905e-01,-5.496335695661749322e-04
1.754350870256491390e+00,-8.857243789129722877e-01,-5.456223994496508210e-04
1.756351270336487413e+00,-8.789840943165097009e-01,-5.416060765229798249e-04
1.758351670416483437e+00,-8.722244707981920975e-01,-5.375847477550421520e-04
1.760352070496479238e+00,-8.654458014994398374e-01,-5.335585599852438882e-04
1.762352470576475261e+00,-8.586483795881161285e-01,-5.295276599192213877e-04
1.764352870656471284e+00,-8.518324982493720166e-01,-5.254921941245322206e-04
1.766353270736467307e+00,-8.449984506764971481e-01,-5.214523090263808135e-04
1.768353670816463330e+00,-8.381465300617813030e-01,-5.174081509033354176e-04
1.770354070896459353e+00,-8.312770295873899151e-01,-5.133598658830541839e-04
1.772354470976455376e+00,-8.243902424162391496e-01,-5.093075999380324882e-04
1.774354871056451399e+00,-8.174864616828906305e-01,-5.052514988813472212e-04
1.776355271136447422e+00,-8.105659804844562721e-01,-5.011917083624162564e-04
1.778355671216443445e+00,-8.036290918715056630e-01,-4.971283738627605212e-04
1.780356071296439247e+00,-7.966760888389939899e-01,-4.930616406917873173e-04
1.782356471376435270e+00,-7.897072643171957340e-01,-4.889916539825758107e-04
1.784356871456431293e+00,-7.827229111626523572e-01,-4.849185586876629539e-04
1.786357271536427316e+00,-7.757233221491296460e-01,-4.808424995748680070e-04
1.788357671616423339e+00,-7.687087899585930417e-01,-4.767636212230827973e-04
1.790358071696419362e+00,-7.616796071721851913e-01,-4.726820680181239957e-04
1.792358471776415385e+00,-7.546360662612262571e-01,-4.685979841485506982e-04
1.794358871856411408e+00,-7.475784595782211106e-01,-4.645115136015158346e-04
1.796359271936407431e+00,-7.405070793478858437e-01,-4.604228001586240827e-04
1.798359672016403232e+00,-7.334222176581781660e-01,-4.563319873918036604e-04
1.800360072096399255e+00,-7.263241664513515605e-01,-4.522392186591698768e-04
1.802360472176395279e+00,-7.192132175150184326e-01,-4.481446371009311855e-04
1.804360872256391302e+00,-7.120896624732285796e-01,-4.440483856352739865e-04
1.806361272336387325e+00,-7.049537927775612056e-01,-4.399506069542860262e-04
1.808361672416383348e+00,-6.978058996982382522e-01,-4.358514435198715571e-04
1.810362072496379371e+00,-6.906462743152407269e-01,-4.317510375596842788e-04
1.812362472576375394e+00,-6.834752075094508994e-01,-4.276495310630758911e-04
1.814362872656371417e+00,-6.762929899538109302e-01,-4.235470657770481172e-04
1.816363272736367218e+00,-6.690999121044876041e-01,-4.194437832022242414e-04
1.818363672816363241e+00,-6.618962641920589363e-01,-4.153398245888271535e-04
1.820364072896359264e+00,-6.546823362127269785e-01,-4.112353309326721371e-04
1.822364472976355287e+00,-6.474584179195278510e-01,-4.071304429711696329e-04
1.824364873056351311e+00,-6.402247988135740808e-01,-4.030253011793436153e-04
1.826365273136347334e+00,-6.329817681353127057e-01,-3.989200457658543045e-04
1.828365673216343357e+00,-6.257296148557908166e-01,-3.948148166690438644e-04
1.830366073296339380e+00,-6.184686276679516315e-01,-3.907097535529894736e-04
1.832366473376335403e+00,-6.111990949779403381e-01,-3.866049958035655022e-04
1.834366873456331204e+00,-6.039213048964369168e-01,-3.825006825245269408e-04
1.836367273536327227e+00,-5.966355452299916262e-01,-3.783969525335915268e-04
1.838367673616323250e+00,-5.893421034723997920e-01,-3.742939443585578674e-04
1.840368073696319273e+00,-5.820412667960835895e-01,-3.701917962334118524e-04
1.842368473776315296e+00,-5.747333220434920342e-01,-3.660906460944569202e-04
1.844368873856311319e+00,-5.674185557185269513e-01,-3.619906315764694765e-04
1.846369273936307343e+00,-5.600972539779891513e-01,-3.578918900088421708e-04
1.848369674016303366e+00,-5.527697026230363742e-01,-3.537945584117636010e-04
1.850370074096299389e+00,-5.454361870906714316e-01,-3.496987734924006212e-04
1.852370474176295412e+00,-5.380969924452453368e-01,-3.456046716410936595e-04
1.854370874256291213e+00,-5.307524033699887456e-01,-3.415123889275724182e-04
1.856371274336287236e+00,-5.234027041585475049e-01,-3.374220610971828509e-04
1.858371674416283259e+00,-5.160481787065658299e-01,-3.333338235671215108e-04
1.860372074496279282e+00,-5.086891105032667060e-01,-3.292478114226985234e-04
1.862372474576275305e+00,-5.013257826230687053e-01,-3.251641594135970884e-04
1.864372874656271328e+00,-4.939584777172197350e-01,-3.210830019501624728e-04
1.866373274736267351e+00,-4.865874780054584292e-01,-3.170044730996992438e-04
1.868373674816263375e+00,-4.792130652676885316e-01,-3.129287065827828125e-04
1.870374074896259398e+00,-4.718355208356855846e-01,-3.088558357695852900e-04
1.872374474976255199e+00,-4.644551255848275995e-01,-3.047859936762173892e-04
1.874374875056251222e+00,-4.570721599258355528e-01,-3.007193129610842043e-04
1.876375275136247245e+00,-4.496869037965562921e-01,-2.966559259212635420e-04
1.878375675216243268e+00,-4.422996366537601531e-01,-2.925959644888859873e-04
