5.532350856810808182e-03,-5.477049574255943298e-02,-1.956066582351922989e-03,7.875438779592514038e-02
3.679906949400901794e-02,8.540427312254905701e-03,-5.376482754945755005e-02,-7.389513310045003891e-03
-1.603051088750362396e-02,1.962075084447860718e-01,-5.306521058082580566e-02,-2.471670508384704590e-01
2.235841378569602966e-02,8.730091899633407593e-02,-4.849124327301979065e-02,-1.151414364576339722e-01
4.902942478656768799e-02,-1.682292640907689929e-04,-7.058255374431610107e-02,8.555444888770580292e-03
-9.882201254367828369e-02,-2.883691191673278809e-01,3.403736054897308350e-01,1.134383976459503174e-01
2.080183662474155426e-02,5.578388646245002747e-02,-3.690525144338607788e-02,-7.529742270708084106e-02
5.170471034944057465e-03,9.430485218763351440e-02,-2.536318823695182800e-02,-1.292778849601745605e-01
4.837277811020612717e-03,6.278064846992492676e-02,-1.492044050246477127e-02,-8.800965547561645508e-02
2.734682895243167877e-02,-4.711176827549934387e-02,-3.408773988485336304e-02,7.137257605791091919e-02
4.350718110799789429e-02,-4.125483036041259766e-01,2.662647664546966553e-01,2.506647706031799316e-01
4.972971603274345398e-02,-5.829424411058425903e-02,-6.220551207661628723e-02,9.322131425142288208e-02
1.538995932787656784e-02,5.891998112201690674e-02,-2.954627200961112976e-02,-8.067882061004638672e-02
-3.158725425601005554e-02,1.996010392904281616e-01,-3.317971900105476379e-02,-2.588474452495574951e-01
1.936081983149051666e-02,-3.738798573613166809e-02,-2.464113943278789520e-02,5.583280697464942932e-02
-3.182466700673103333e-02,-1.274255849421024323e-02,4.686446115374565125e-02,1.449347566813230515e-02
5.653524398803710938e-02,-4.976500198245048523e-02,-7.329934835433959961e-02,8.294792473316192627e-02
1.215239893645048141e-02,-4.093934968113899231e-02,-1.398133207112550735e-02,6.000299006700515747e-02
2.037872374057769775e-02,-5.120087787508964539e-02,-2.363968081772327423e-02,7.604571431875228882e-02
3.728033974766731262e-02,4.583714064210653305e-03,-5.409781634807586670e-02,-1.694282749667763710e-03
4.442301765084266663e-02,1.663096696138381958e-01,-1.246309578418731689e-01,-1.829632818698883057e-01
3.324279934167861938e-02,-2.050605788826942444e-02,-4.605686292052268982e-02,3.352010622620582581e-02
7.824447005987167358e-03,-5.461936071515083313e-02,-5.259458441287279129e-03,7.889998704195022583e-02
-1.073325145989656448e-02,-1.239427998661994934e-01,4.667830467224121094e-02,1.627862751483917236e-01
-2.788385748863220215e-02,2.203219570219516754e-02,3.841360658407211304e-02,-3.468995913863182068e-02
3.636224940419197083e-02,-3.847561031579971313e-02,-4.798852652311325073e-02,6.061071157455444336e-02
1.209242362529039383e-02,-5.396286398172378540e-02,-1.145180594176054001e-02,7.864232361316680908e-02
-3.076043445616960526e-03,-4.201912879943847656e-02,7.985212840139865875e-03,5.968139693140983582e-02
2.200656756758689880e-02,3.740472346544265747e-02,-3.517778590321540833e-02,-5.041950196027755737e-02
6.925953179597854614e-02,1.846265234053134918e-02,-1.029328331351280212e-01,-8.473493158817291260e-03
-5.325344391167163849e-03,9.630019217729568481e-02,-1.082150451838970184e-02,-1.348194330930709839e-01
-1.250224374234676361e-02,4.657162353396415710e-02,1.349943503737449646e-02,-6.815087050199508667e-02
-2.015104144811630249e-02,-3.292523697018623352e-02,3.175216913223266602e-02,4.466154426336288452e-02
