# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
2.008981853723526001e-01,8.435265719890594482e-02,0.000000000000000000e+00
7.303041219711303711e-01,3.802629232406616211e+00,1.000000000000000000e+00
9.466163069009780884e-02,1.919014334678649902e+00,2.000000000000000000e+00
1.950109302997589111e-01,6.701388955116271973e-02,3.000000000000000000e+00
1.727494120597839355e+00,1.846979379653930664e+00,4.000000000000000000e+00
7.711824774742126465e-01,3.433289766311645508e+00,5.000000000000000000e+00
6.969133764505386353e-02,1.383323788642883301e+00,6.000000000000000000e+00
