# Trained_Coeffs, Scaled_Trained_Coeffs
1.939218282699584961e+00,1.113665699958801270e+00
2.766630947589874268e-01,7.088904976844787598e-01
8.067088574171066284e-02,5.243679881095886230e-01
3.116367161273956299e-01,2.891527116298675537e-02
1.030306935310363770e+00,9.154236316680908203e-02
5.399385094642639160e-01,8.186638355255126953e-02
7.062249183654785156e-01,4.810338020324707031e-01
