# Trained_Coeffs, Scaled_Trained_Coeffs
1.625083535909652710e-01,6.671141833066940308e-02
9.057370424270629883e-01,5.041296958923339844e+00
1.392870843410491943e-01,3.091476440429687500e+00
2.649076282978057861e-01,8.861189335584640503e-02
1.615681529045104980e+00,1.743762016296386719e+00
9.708449840545654297e-01,4.524627685546875000e+00
9.330090880393981934e-02,2.010465621948242188e+00
