# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.907885372638702393e-01,2.677265703678131104e-01,0.000000000000000000e+00
3.818206787109375000e-01,4.771142601966857910e-01,3.000000000000000000e+00
1.000105500221252441e+00,1.062422156333923340e+00,4.000000000000000000e+00
