# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
6.762463450431823730e-01,1.268884539604187012e+00,0.000000000000000000e+00
8.157454133033752441e-01,6.805590987205505371e-01,1.000000000000000000e+00
8.715645670890808105e-01,5.722587704658508301e-01,2.000000000000000000e+00
4.709733486175537109e+00,8.056524395942687988e-01,3.000000000000000000e+00
1.139872550964355469e+00,1.956703960895538330e-01,4.000000000000000000e+00
3.460331678390502930e+00,6.648727059364318848e-01,5.000000000000000000e+00
8.195199370384216309e-01,6.452393531799316406e-01,6.000000000000000000e+00
