# Trained_Coeffs, Scaled_Trained_Coeffs
6.659016013145446777e-01,1.249474048614501953e+00
8.020132184028625488e-01,6.691026091575622559e-01
8.708527088165283203e-01,5.717913508415222168e-01
4.746022701263427734e+00,8.125223517417907715e-01
1.331126213073730469e+00,2.240014374256134033e-01
3.511611223220825195e+00,5.089887976646423340e-01
9.827668666839599609e-01,4.571259319782257080e-01
