# Trained_Coeffs, Scaled_Trained_Coeffs
1.591132879257202148e-01,1.415222048759460449e+00
1.695606470108032227e+00,6.717325448989868164e-01
1.606967747211456299e-01,6.064212694764137268e-02
7.868818640708923340e-01,8.408675384521484375e+01
1.196469902992248535e+00,7.714259338378906250e+01
2.286953628063201904e-01,1.190673828125000000e+01
7.270505428314208984e-01,3.272819900512695312e+01
