# Trained_Coeffs, Scaled_Trained_Coeffs
7.252324223518371582e-01,1.249420046806335449e+00
8.839482665061950684e-01,6.839117407798767090e-01
8.742267489433288574e-01,5.623752474784851074e-01
3.848856925964355469e+00,6.057518720626831055e-01
-1.157238264568150043e-03,-1.719512656563892961e-04
2.729115962982177734e+00,3.034788668155670166e-01
8.904420246835798025e-05,2.529151970520615578e-04
