# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
7.389686107635498047e-01,1.273084521293640137e+00,0.000000000000000000e+00
8.919173479080200195e-01,6.900774240493774414e-01,1.000000000000000000e+00
8.739202022552490234e-01,5.621780753135681152e-01,2.000000000000000000e+00
4.019541740417480469e+00,6.302464604377746582e-01,3.000000000000000000e+00
2.894713878631591797e+00,3.211804032325744629e-01,5.000000000000000000e+00
