# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.967833638191223145e-01,2.864255905151367188e-01,0.000000000000000000e+00
2.407424002885818481e-01,2.127457559108734131e-01,1.000000000000000000e+00
6.020348072052001953e-01,5.545891523361206055e-01,3.000000000000000000e+00
1.518464803695678711e+00,1.844805717468261719e+00,4.000000000000000000e+00
2.542638182640075684e-01,1.181383490562438965e+00,5.000000000000000000e+00
5.062305834144353867e-03,1.239023208618164062e-01,6.000000000000000000e+00
