# Time, Target (V), Target (I), Prediction (V), Prediction (I)
1.420523478198184897e+01,9.662921348314607028e-01,7.222222222222220989e-01,9.663647413253784180e-01,7.291096448898315430e-01
9.341002156673651413e+00,9.325842696629214057e-01,7.592592592592591894e-01,9.280393719673156738e-01,7.619892358779907227e-01
1.245641487148353121e+01,8.988764044943821085e-01,6.481481481481481399e-01,8.937305212020874023e-01,6.225008368492126465e-01
1.037772773235828438e+01,8.651685393258428114e-01,6.111111111111110494e-01,8.651275038719177246e-01,6.015301942825317383e-01
2.843141351498763125e+00,3.595505617977528545e-01,5.740740740740739589e-01,3.628852069377899170e-01,5.963020324707031250e-01
9.084438756630486722e+00,8.988764044943821085e-01,7.037037037037036091e-01,8.882290720939636230e-01,7.049086689949035645e-01
7.398450699203963588e+00,8.876404494382023058e-01,7.592592592592591894e-01,8.967322111129760742e-01,7.508240342140197754e-01
9.126326658678349801e+00,9.101123595505619113e-01,7.222222222222220989e-01,8.945837020874023438e-01,7.160221338272094727e-01
1.538856801483400361e+01,8.988764044943821085e-01,7.037037037037036091e-01,8.984609842300415039e-01,6.747103929519653320e-01
7.665486074759095381e+00,8.876404494382023058e-01,7.037037037037036091e-01,8.902069926261901855e-01,7.091794610023498535e-01
1.026253600172665870e+01,8.876404494382023058e-01,5.925925925925925597e-01,8.793796300888061523e-01,6.202034354209899902e-01
1.219461548368438208e+01,9.438202247191012084e-01,6.666666666666666297e-01,9.321531653404235840e-01,6.815897822380065918e-01
5.654866776461628497e+00,7.977528089887641061e-01,6.481481481481481399e-01,7.877683043479919434e-01,6.635318398475646973e-01
1.165007275706215140e+01,9.550561797752809001e-01,7.592592592592591894e-01,9.658863544464111328e-01,7.765368223190307617e-01
8.073893119725768841e+00,8.426966292134832059e-01,6.481481481481481399e-01,8.426930904388427734e-01,6.138762831687927246e-01
1.207942375305275462e+01,9.550561797752809001e-01,7.222222222222220989e-01,9.481399059295654297e-01,7.116926908493041992e-01
1.531526418625024100e+01,8.876404494382023058e-01,6.481481481481481399e-01,8.873516321182250977e-01,6.533710360527038574e-01
9.498081789353141957e+00,9.438202247191012084e-01,7.777777777777776791e-01,9.437157511711120605e-01,7.693722248077392578e-01
1.192758010812924852e+01,9.775280898876405056e-01,7.222222222222220989e-01,9.635630846023559570e-01,7.467609047889709473e-01
4.817108735504350037e+00,7.303370786516855118e-01,7.407407407407405886e-01,7.305412292480468750e-01,7.209519743919372559e-01
4.330161874197931304e+00,6.179775280898877066e-01,6.296296296296296502e-01,6.196064352989196777e-01,6.074312329292297363e-01
3.963642731279122700e+00,5.617977528089888040e-01,5.555555555555554692e-01,5.733553171157836914e-01,5.800291299819946289e-01
1.411622299013013837e+01,9.775280898876405056e-01,7.777777777777776791e-01,9.762338399887084961e-01,7.529082894325256348e-01
3.094468763785946042e+00,4.943820224719101541e-01,6.851851851851850084e-01,4.984862506389617920e-01,6.929143667221069336e-01
1.079137076508093962e+01,8.426966292134832059e-01,6.111111111111110494e-01,8.493029475212097168e-01,5.988836288452148438e-01
6.298893270447535997e+00,7.303370786516855118e-01,5.740740740740739589e-01,7.407381534576416016e-01,5.649682283401489258e-01
1.233598715309592109e+01,9.101123595505619113e-01,6.296296296296296502e-01,9.107550382614135742e-01,6.464803814888000488e-01
5.178391890667175979e+00,7.977528089887641061e-01,7.407407407407405886e-01,7.915843725204467773e-01,7.490131855010986328e-01
1.498016096986733281e+01,8.876404494382023058e-01,5.740740740740739589e-01,8.669400215148925781e-01,5.865786671638488770e-01
1.056098730381768824e+01,8.539325842696630087e-01,5.925925925925925597e-01,8.502670526504516602e-01,5.866166949272155762e-01
3.911282853719292518e+00,5.730337078651686067e-01,6.111111111111110494e-01,5.698769688606262207e-01,5.807343125343322754e-01
1.552993968424554616e+01,9.101123595505619113e-01,7.037037037037036091e-01,9.185314774513244629e-01,7.043412327766418457e-01
1.038819970787024971e+01,8.651685393258428114e-01,6.111111111111110494e-01,8.640022277832031250e-01,6.001746654510498047e-01
1.324181303488097861e+01,9.101123595505619113e-01,6.851851851851850084e-01,8.940482735633850098e-01,6.687982678413391113e-01
1.172337658564591223e+01,9.550561797752809001e-01,7.962962962962960578e-01,9.689205288887023926e-01,7.742276787757873535e-01
3.623303527140227853e+00,5.730337078651686067e-01,6.111111111111110494e-01,5.667661428451538086e-01,6.247555613517761230e-01
1.264491043069891774e+01,8.764044943820226141e-01,5.740740740740739589e-01,8.739635348320007324e-01,6.012918353080749512e-01
1.402197521052244333e+01,9.775280898876405056e-01,7.777777777777776791e-01,9.824758768081665039e-01,7.729589343070983887e-01
7.524114405347555490e+00,9.101123595505619113e-01,7.222222222222220989e-01,8.975545167922973633e-01,7.367066144943237305e-01
6.037093882648385978e+00,7.528089887640450062e-01,5.740740740740739589e-01,7.477633357048034668e-01,5.733609199523925781e-01
6.099925735720182374e+00,7.415730337078652035e-01,5.555555555555554692e-01,7.433241009712219238e-01,5.655441880226135254e-01
1.298001364708182948e+01,8.539325842696630087e-01,5.925925925925925597e-01,8.685924410820007324e-01,6.147993206977844238e-01
1.289623784298610154e+01,8.764044943820226141e-01,6.111111111111110494e-01,8.660261631011962891e-01,6.054725050926208496e-01
9.906488834319814529e+00,9.325842696629214057e-01,7.407407407407405886e-01,9.311722517013549805e-01,7.125191092491149902e-01
3.455751918948772872e+00,5.617977528089888040e-01,6.851851851851850084e-01,5.641267299652099609e-01,6.708941459655761719e-01
1.513724060254682158e+01,8.539325842696630087e-01,6.296296296296296502e-01,8.679953813552856445e-01,6.032155156135559082e-01
3.817035074111598814e+00,5.730337078651686067e-01,6.111111111111110494e-01,5.662329792976379395e-01,5.868675112724304199e-01
1.556135561078144214e+01,9.213483146067416030e-01,7.222222222222220989e-01,9.221933484077453613e-01,7.085647583007812500e-01
3.193952531149623297e+00,5.168539325842697041e-01,7.037037037037036091e-01,5.270945429801940918e-01,7.004942297935485840e-01
7.702137989050976685e+00,8.988764044943821085e-01,7.037037037037036091e-01,8.870674371719360352e-01,7.006696462631225586e-01
5.513495107050086830e+00,7.865168539325843033e-01,7.407407407407405886e-01,7.984802722930908203e-01,7.000167965888977051e-01
9.021606903558689439e+00,8.876404494382023058e-01,7.037037037037036091e-01,8.784027099609375000e-01,6.909844875335693359e-01
9.367182095453566504e+00,9.438202247191012084e-01,7.777777777777776791e-01,9.314800500869750977e-01,7.646076679229736328e-01
3.073524812762014058e+00,4.831460674157303514e-01,7.037037037037036091e-01,4.911516904830932617e-01,6.897472143173217773e-01
3.560471674068432790e+00,5.730337078651686067e-01,6.481481481481481399e-01,5.668984055519104004e-01,6.426423788070678711e-01
2.811725424962865372e+00,3.258426966292135019e-01,5.925925925925925597e-01,3.362611532211303711e-01,5.704087615013122559e-01
