7.936707139015197754e-02,2.878016233444213867e-01,-8.149049878120422363e-01,-2.749327421188354492e+00
2.005293220281600952e-02,3.100377917289733887e-01,-2.260185182094573975e-01,-3.038188934326171875e+00
-2.002120316028594971e-01,-1.165117502212524414e+00,2.428201675415039062e+00,1.046910476684570312e+01
1.623000353574752808e-01,-4.235724806785583496e-01,-1.522775411605834961e+00,4.457347393035888672e+00
8.870405144989490509e-03,-4.118665158748626709e-01,-3.903107345104217529e-02,4.066699981689453125e+00
2.093509435653686523e-01,-2.384199619293212891e+00,-4.285940527915954590e-01,2.326308250427246094e+01
2.236712537705898285e-02,4.290040731430053711e-01,-2.742081284523010254e-01,-4.196604251861572266e+00
2.109436839818954468e-01,-7.521482557058334351e-02,-2.067640304565429688e+00,1.133829951286315918e+00
-8.846008777618408203e-02,3.512033522129058838e-01,8.285661339759826660e-01,-3.568404197692871094e+00
-7.165767252445220947e-02,3.263141810894012451e-01,6.705806255340576172e-01,-3.293854713439941406e+00
8.879138231277465820e-01,-4.288131892681121826e-01,-8.421476364135742188e+00,1.081017398834228516e+01
1.702504605054855347e-01,1.673963814973831177e-01,-1.707312941551208496e+00,-1.374496698379516602e+00
-1.869843341410160065e-02,4.358930587768554688e-01,1.299135386943817139e-01,-4.314951419830322266e+00
-1.020805537700653076e-01,-1.321482658386230469e+00,1.528308153152465820e+00,1.233755588531494141e+01
-2.694788575172424316e-02,-2.899326086044311523e-01,2.910781502723693848e-01,2.835220336914062500e+00
8.799187839031219482e-02,-7.215972989797592163e-02,-8.625730872154235840e-01,7.821415066719055176e-01
1.363530158996582031e-01,3.656502962112426758e-01,-1.405349254608154297e+00,-3.374902725219726562e+00
-7.248396426439285278e-02,-1.933800727128982544e-01,7.320061922073364258e-01,1.844965815544128418e+00
-2.045330405235290527e-02,3.858406841754913330e-01,1.588690280914306641e-01,-3.823403358459472656e+00
4.198110103607177734e-02,2.854998409748077393e-01,-4.401308596134185791e-01,-2.776841163635253906e+00
-4.057972431182861328e-01,6.562538444995880127e-03,4.002664566040039062e+00,-1.524313569068908691e+00
9.110917150974273682e-02,-1.215247586369514465e-01,-8.884685635566711426e-01,1.277468681335449219e+00
6.662865728139877319e-02,3.194316923618316650e-01,-6.927338242530822754e-01,-3.074536561965942383e+00
-5.315491929650306702e-02,8.724214434623718262e-01,3.048463761806488037e-01,-8.659567832946777344e+00
-7.663129270076751709e-02,-1.325182616710662842e-01,7.667812108993530273e-01,1.246963024139404297e+00
-1.208588927984237671e-01,1.255569607019424438e-01,1.178558826446533203e+00,-1.372340679168701172e+00
3.965773805975914001e-02,3.638321459293365479e-01,-4.315988123416900635e-01,-3.540980339050292969e+00
-8.595439046621322632e-02,1.252959966659545898e-01,8.377331495285034180e-01,-1.307063341140747070e+00
-1.023880690336227417e-01,-5.067774280905723572e-02,1.015255928039550781e+00,4.052672088146209717e-01
-1.913295239210128784e-01,9.716887027025222778e-02,1.871510028839111328e+00,-1.281843185424804688e+00
2.065842896699905396e-01,1.545116603374481201e-01,-2.068572044372558594e+00,-1.124947309494018555e+00
9.077617526054382324e-02,-1.866969317197799683e-01,-8.778700232505798340e-01,1.926648020744323730e+00
2.298043668270111084e-02,2.806371748447418213e-01,-2.501166760921478271e-01,-2.748036146163940430e+00
-7.890853881835937500e-01,-4.972309589385986328e+00,1.657917594909667969e+01,1.199058914184570312e+01
-8.715608716011047363e-02,-1.991288363933563232e-02,8.617596030235290527e-01,1.288101077079772949e-01
1.322964727878570557e-01,-2.438414245843887329e-01,-1.272456049919128418e+00,2.577902317047119141e+00
2.649348415434360504e-02,3.046405315399169922e-01,-2.890687286853790283e-01,-2.979253768920898438e+00
9.606908261775970459e-02,-2.265260517597198486e-01,-9.239382743835449219e-01,2.333236455917358398e+00
1.082615926861763000e-01,3.081773966550827026e-02,-1.071510553359985352e+00,-1.993021816015243530e-01
5.923529341816902161e-02,-2.150517404079437256e-01,-5.672658085823059082e-01,2.167575597763061523e+00
-1.745599955320358276e-01,-2.669655680656433105e-01,1.769886255264282227e+00,2.318787336349487305e+00
-1.754592061042785645e-01,2.566174268722534180e-01,1.687588334083557129e+00,-2.819095849990844727e+00
1.522995829582214355e-01,1.010440707206726074e+00,-1.832388043403625488e+00,-9.321924209594726562e+00
8.982966840267181396e-02,-4.471550881862640381e-02,-8.829399943351745605e-01,5.131177902221679688e-01
-2.972636222839355469e-01,-2.346519008278846741e-02,2.940149784088134766e+00,-5.555424690246582031e-01
-6.041114032268524170e-02,-5.961133241653442383e-01,7.036681771278381348e-01,5.746903896331787109e+00
1.430024355649948120e-01,5.023260116577148438e-01,-1.509603857994079590e+00,-4.652963638305664062e+00
-1.356909424066543579e-01,-1.501063555479049683e-01,1.358727455139160156e+00,1.303608298301696777e+00
-5.774152278900146484e-02,-2.076886296272277832e-01,5.863517522811889648e-01,2.002665996551513672e+00
8.367963880300521851e-02,1.123684570193290710e-01,-8.351075649261474609e-01,-1.040112257003784180e+00
-9.781351685523986816e-02,1.073373630642890930e-01,9.554434418678283691e-01,-1.147372841835021973e+00
2.116178721189498901e-01,-5.349966883659362793e-02,-2.078409671783447266e+00,9.223395586013793945e-01
-9.442944824695587158e-02,2.713860012590885162e-02,9.296742081642150879e-01,-3.467871248722076416e-01
-1.226852312684059143e-01,1.068783774971961975e-01,1.198696017265319824e+00,-1.190520644187927246e+00
