# Trained_Coeffs, Scaled_Trained_Coeffs
2.080955743789672852e+00,9.765742421150207520e-01
2.941334545612335205e-01,6.468964815139770508e-01
8.027604222297668457e-02,4.960303008556365967e-01
-1.452049356885254383e-03,-1.541169476695358753e-04
7.423483133316040039e-01,6.846117228269577026e-02
2.844006717205047607e-01,4.734220728278160095e-02
5.689912438392639160e-01,3.603491783142089844e-01
