# Trained_Coeffs, Sparsity_Mask
5.392374992370605469e-01,0.000000000000000000e+00
4.363886266946792603e-02,1.000000000000000000e+00
7.679803371429443359e-01,2.000000000000000000e+00
5.390267968177795410e-01,3.000000000000000000e+00
6.308262236416339874e-04,4.000000000000000000e+00
