# Trained_Coeffs, Unscaled, Sparsity_Mask
5.734916925430297852e-01,2.091846855510267472e-02,2.000000000000000000e+00
7.177183777093887329e-02,1.559992297373405847e+02,3.000000000000000000e+00
1.402892589569091797e+00,5.823635517164718749e+02,4.000000000000000000e+00
7.612632513046264648e-01,1.152676358194558937e+01,6.000000000000000000e+00
