# Trained_Coeffs, Unscaled, Sparsity_Mask
1.314635872840881348e-01,3.441708666885432422e-01,0.000000000000000000e+00
4.339230954647064209e-01,1.896100637882129377e+03,3.000000000000000000e+00
1.348711013793945312e+00,2.251121292114257812e+03,4.000000000000000000e+00
4.568191990256309509e-02,1.112466870338903391e+01,6.000000000000000000e+00
