# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
7.604259848594665527e-01,1.426836252212524414e+00,0.000000000000000000e+00
8.948739171028137207e-01,7.465742826461791992e-01,1.000000000000000000e+00
8.667539358139038086e-01,5.691001415252685547e-01,2.000000000000000000e+00
4.389410972595214844e+00,7.500139474868774414e-01,3.000000000000000000e+00
3.190465927124023438e+00,3.104386925697326660e-01,5.000000000000000000e+00
