# Trained_Coeffs, Scaled_Trained_Coeffs
3.194185495376586914e-01,5.306901931762695312e-01
3.882639408111572266e-01,5.728427767753601074e-01
-1.821307837963104248e-02,-3.764673694968223572e-02
4.819630384445190430e-01,7.021588683128356934e-01
1.008470177650451660e+00,7.598226070404052734e-01
1.656649559736251831e-01,8.639245480298995972e-02
4.671064089052379131e-04,1.805252250051125884e-04
