# Trained_Coeffs, Scaled_Trained_Coeffs
3.324587047100067139e-01,4.839061200618743896e-01
2.084234952926635742e-01,1.841853111982345581e-01
1.189296320080757141e-01,1.121377944946289062e-01
6.105588078498840332e-01,5.491436123847961426e-01
1.201511025428771973e+00,1.573620915412902832e+00
9.288616478443145752e-02,7.872322797775268555e-01
-3.765213768929243088e-03,-3.417460918426513672e-01
