# Time, Target_Strain, Stress, Prediction_Strain
3.172642940588117799e+00,3.338416190041407217e-02,-9.785311001399683850e-03,3.483867645263671875e-02
6.845375651130225947e+00,4.063069099621058333e-02,7.786872912450705508e-02,1.785349845886230469e-02
3.864781022204441197e+00,-7.577274933319166905e-04,-1.712330779804836500e-01,1.326060295104980469e-02
5.853177707541507679e+00,1.114729886657694902e-02,-7.122245915936764593e-02,1.300287246704101562e-02
5.801257331466292966e-01,2.002307611337870163e-01,9.448453537265499858e-01,2.040991783142089844e-01
1.480696398879775977e+01,3.493988222860333615e-02,5.294452535305092800e-02,2.525019645690917969e-02
4.001798159631926588e-02,2.007421689988988234e-01,9.997331148957311342e-01,2.051029205322265625e-01
2.160531006201240334e-01,2.027253613638911600e-01,9.922383138150658866e-01,2.087776660919189453e-01
1.969994013802760691e+01,2.832761946921930063e-02,3.814904618098170774e-02,2.530837059020996094e-02
1.390278360472094477e+01,3.759109595255710756e-02,6.996136671999235446e-02,2.520489692687988281e-02
2.612531198239647967e+00,7.339897456620370075e-02,1.931932281039808463e-01,6.671166419982910156e-02
1.105821611322264353e+01,7.355408651409323095e-03,-9.025313234159419717e-02,2.470231056213378906e-02
8.841863932786556690e-01,1.916336847713226432e-01,8.747018596105424759e-01,1.910433769226074219e-01
1.469894243848769655e+01,3.579963809419228760e-02,5.757629570516805545e-02,2.524614334106445312e-02
6.441295037007400914e+00,2.972465338939983548e-02,2.444412123687234734e-02,1.606440544128417969e-02
2.704549555911182512e+00,6.631639615440354518e-02,1.565001253888151367e-01,6.074428558349609375e-02
6.753357293458691402e+00,3.838663924734347921e-02,6.708361434268500512e-02,1.747155189514160156e-02
1.776355382876575462e+01,1.177871885302994581e-02,-4.980821229396993621e-02,2.530145645141601562e-02
1.240648509301860436e+01,2.060449782369427885e-02,-1.283241691106891749e-02,2.504467964172363281e-02
1.185437494698939709e+01,1.278497134772449417e-02,-5.511432808259102839e-02,2.493715286254882812e-02
1.243849147829565815e+01,2.109830017064295848e-02,-1.025292214947341740e-02,2.504968643188476562e-02
6.037214422884576770e+00,1.702861950917350375e-02,-4.033285624105899941e-02,1.400685310363769531e-02
1.608330860172034527e+00,1.515331061717536953e-01,6.213246831517638125e-01,1.412615776062011719e-01
1.199840368073614627e+01,1.463003389977873825e-02,-4.483257176663687366e-02,2.496862411499023438e-02
3.432694820964192761e+00,1.818927957866792178e-02,-8.361016965184389638e-02,2.434825897216796875e-02
1.124625362672534479e+01,7.753075305364842684e-03,-8.613927438431508155e-02,2.476859092712402344e-02
1.725945326065212981e+01,1.092806939471535621e-02,-5.792846525446157524e-02,2.529788017272949219e-02
1.580325273054611124e+00,1.534843872166134771e-01,6.327523940703100314e-01,1.434307098388671875e-01
1.777955702140427974e+01,1.185014820657342982e-02,-4.933756083720371166e-02,2.530145645141601562e-02
1.749149955391078137e+01,1.097046392115269553e-02,-5.588177672199796941e-02,2.529954910278320312e-02
2.200538987797559520e-01,2.027460987301831774e-01,9.919488982288537926e-01,2.088110446929931641e-01
1.991998403680736018e+01,2.959700787643304576e-02,4.404651985526740476e-02,2.530884742736816406e-02
9.990003004600920278e+00,1.695661361000139200e-02,-5.361418526697395159e-02,2.414250373840332031e-02
1.439488177835567129e+01,3.748553718620184494e-02,6.717491259722530028e-02,2.523279190063476562e-02
1.317863913782756491e+01,3.179723436730924613e-02,4.361037351542976226e-02,2.514505386352539062e-02
1.174635339667933565e+01,1.153629324506277865e-02,-6.224549451164507891e-02,2.491164207458496094e-02
1.758351791158231592e+01,1.115537527854576494e-02,-5.425077651185991612e-02,2.530050277709960938e-02
1.405481393478695651e+01,3.792245680901740190e-02,7.090886523665664021e-02,2.521419525146484375e-02
4.940995727145429228e+00,-1.100014802850635132e-02,-1.971228339576233390e-01,8.423805236816406250e-03
1.522304699739948042e+01,3.062279625855990339e-02,3.062030121478376624e-02,2.526402473449707031e-02
6.537314192838567628e+00,3.253987320313911358e-02,3.845652208903597991e-02,1.651549339294433594e-02
7.973600732146429060e+00,5.195637501725208773e-02,1.245176672098899234e-01,2.138900756835937500e-02
2.800568711742348782e+00,5.909720747765487281e-02,1.194229735197444436e-01,5.478429794311523438e-02
8.129631860372073859e+00,5.101869822830140677e-02,1.183630997967571874e-01,2.173328399658203125e-02
1.792367575515103173e+00,1.381556680559770656e-01,5.442819682323226660e-01,1.269357204437255859e-01
5.717150570114022834e+00,6.923561419489077107e-03,-9.380362643568761205e-02,1.224732398986816406e-02
5.202037607521504958e-02,2.009438311083446838e-01,9.995490411005911735e-01,2.054986953735351562e-01
6.605327761552310051e+00,3.445960752748628009e-02,4.793093425703348620e-02,1.682543754577636719e-02
4.372882388477695059e+00,-1.197192254583151483e-02,-2.156287346027980500e-01,8.213520050048828125e-03
1.735147161832366436e+01,1.087102950210661056e-02,-5.747971510692692632e-02,2.529859542846679688e-02
1.648329841768353532e+01,1.519632329538866955e-02,-4.246452720368201761e-02,2.528953552246093750e-02
1.973994811962392504e+01,2.858777660473338367e-02,3.937794249697230964e-02,2.530837059020996094e-02
1.759151950790158025e+01,1.117582933646643628e-02,-5.408788070666942921e-02,2.530050277709960938e-02
5.813169725945188659e+00,9.889516883395177427e-03,-7.790933318826055720e-02,1.278138160705566406e-02
8.281662190438087379e+00,4.958328632971104044e-02,1.098728964231990013e-01,2.204084396362304688e-02
1.273455054210842086e+01,2.565098844156221691e-02,1.314441634959224482e-02,2.509307861328125000e-02
1.465093286057211408e+01,3.614032554454210677e-02,5.944330613052276058e-02,2.524399757385253906e-02
1.602720742748549654e+01,2.027764185561192756e-02,-1.958226357966403805e-02,2.528262138366699219e-02
7.585523310662131813e+00,5.169677251064280776e-02,1.271080352698082672e-01,2.039456367492675781e-02
3.440696417283456654e+00,1.776413271804930250e-02,-8.564076718966710799e-02,2.407264709472656250e-02
3.788765857171434437e+00,1.962306513170142264e-03,-1.591372089694798875e-01,1.468420028686523438e-02
4.352878397679535993e+00,-1.175725926558579548e-02,-2.150460075303284591e-01,8.293628692626953125e-03
1.204241246049209835e+01,1.522894467918112227e-02,-4.154576170321599982e-02,2.497792243957519531e-02
5.093026057211441859e+00,-8.694007577745577198e-03,-1.822940098618103799e-01,9.010314941406250000e-03
3.236655711142228498e+00,2.940595368418916222e-02,-2.932654880107673709e-02,3.198003768920898438e-02
5.313069955991197801e+00,-4.149484633816813428e-03,-1.552682201921425365e-01,1.005339622497558594e-02
1.644729123424684758e+01,1.554275843457958439e-02,-4.096671446049526821e-02,2.528905868530273438e-02
4.224852856571313708e+00,-9.950137983412099540e-03,-2.091172812799728109e-01,9.000062942504882812e-03
1.715143171034206659e+01,1.112040147951087743e-02,-5.783218377886932549e-02,2.529692649841308594e-02
1.640427245449090077e-01,2.023573430663732908e-01,9.955210281300925779e-01,2.081499099731445312e-01
6.169240762152430335e+00,2.126643080432533139e-02,-1.842984341082981939e-02,1.470470428466796875e-02
7.373481008201640208e+00,4.991404091471945970e-02,1.202639068431688996e-01,1.975893974304199219e-02
8.081712282456491314e-01,1.943081818722340037e-01,8.946433668874365086e-01,1.949136257171630859e-01
1.509502145629125813e+01,3.209555074606024183e-02,3.811032859498960507e-02,2.526021003723144531e-02
1.596319465693138540e+01,2.108434790639979184e-02,-1.581571320345648290e-02,2.528142929077148438e-02
9.037813042608521030e+00,3.671964275530648081e-02,4.175562073145314135e-02,2.323055267333984375e-02
9.982001408281655941e+00,1.709663714154163738e-02,-5.297852439671033725e-02,2.413678169250488281e-02
4.084824920984196694e+00,-7.101126894163756198e-03,-1.981627724192382423e-01,1.021623611450195312e-02
7.861578383676735449e+00,5.227156974487662255e-02,1.271972492078723149e-01,2.112317085266113281e-02
6.481393018603720524e-01,1.988035218213979050e-01,9.314418761180764950e-01,2.017757892608642578e-01
1.067013869173834806e+01,8.545670707472807770e-03,-8.880030281829069672e-02,2.453923225402832031e-02
4.844976571314262515e+00,-1.205449839974920279e-02,-2.045878075580205846e-01,8.135080337524414062e-03
1.889577970794158901e+01,2.116938641530230480e-02,2.445378189683229415e-03,2.530646324157714844e-02
1.899579966193238789e+01,2.218354141097783616e-02,7.671327803755904201e-03,2.530670166015625000e-02
1.702740696739347825e+01,1.150808792629232080e-02,-5.688340520340337547e-02,2.529573440551757812e-02
8.177641438287658104e+00,5.061890133316787610e-02,1.159353609044513067e-01,2.183318138122558594e-02
1.384277163232646579e+01,3.737029665447799687e-02,6.913194847253847919e-02,2.520084381103515625e-02
1.825565200240048114e+01,1.499883383453304297e-02,-3.065355870012140271e-02,2.530407905578613281e-02
4.756959011802360138e+00,-1.272475258790289887e-02,-2.100095708376806813e-01,7.940292358398437500e-03
3.304669279855971364e+00,2.534463102836159720e-02,-4.912890320976433939e-02,2.913999557495117188e-02
3.524713178635727306e+00,1.346252750071436077e-02,-1.060558862717954909e-01,2.134704589843750000e-02
1.022204929785957184e+01,1.326749512092889605e-02,-6.999108731353687052e-02,2.429652214050292969e-02
2.028414666933386901e+00,1.199277329190222979e-01,4.422701645760718780e-01,1.087195873260498047e-01
7.001496779355871336e-01,1.975153214084766073e-01,9.202777353556442774e-01,1.997504234313964844e-01
1.648729921584316926e+01,1.515851974430726390e-02,-4.262718662053092966e-02,2.528953552246093750e-02
7.081512742548509154e-01,1.973021976226029262e-01,9.184911168396222569e-01,1.994204521179199219e-01
8.877781116223244950e+00,4.001627173088484479e-02,5.858723089256807209e-02,2.302026748657226562e-02
3.676743508701740382e+00,6.457622711799893001e-03,-1.387017637592442842e-01,1.717185974121093750e-02
4.768961406281255755e+00,-1.265065135894843928e-02,-2.093538030602213051e-01,7.962226867675781250e-03
1.961192257851570275e+01,2.771276152633367351e-02,3.521505602523745948e-02,2.530837059020996094e-02
1.085017460892178498e+01,7.650638870612957998e-03,-9.119190353755711465e-02,2.461957931518554688e-02
1.996408281656331329e+00,1.224500854190216509e-01,4.562124135852667073e-01,1.111638545989990234e-01
1.196248649729946045e+00,1.773142455715958077e-01,7.779931040198578840e-01,1.718337535858154297e-01
3.744757077415483248e+00,3.659654066069328859e-03,-1.514788120965050722e-01,1.560449600219726562e-02
3.608729939987997515e+00,9.464864221639446296e-03,-1.247896450992285050e-01,1.892185211181640625e-02
1.768353786557311480e+01,1.146012431474674464e-02,-5.197996843235022646e-02,2.530097961425781250e-02
2.308470538107621817e+00,9.753170903628388677e-02,3.205736434581927807e-01,8.785557746887207031e-02
1.284257209241848408e+01,2.725650815675467742e-02,2.123430349297964967e-02,2.510714530944824219e-02
3.680744306861372550e+00,6.287207454176380050e-03,-1.394848784849705703e-01,1.707434654235839844e-02
1.677935748149629802e+01,1.280586884776691026e-02,-5.231839468022558143e-02,2.529335021972656250e-02
1.845969270854170929e+01,1.682213615488931113e-02,-2.058874446228464022e-02,2.530479431152343750e-02
1.100220493898779672e+01,7.357592126876255634e-03,-9.088887389907028547e-02,2.468109130859375000e-02
1.782756659931986221e+01,1.207942165910519394e-02,-4.785552049172139832e-02,2.530193328857421875e-02
1.926785393678735758e+01,2.483251544267045530e-02,2.108204686931381203e-02,2.530741691589355469e-02
1.648338841768353769e+00,1.487039438777803257e-01,6.048483843540306548e-01,1.381542682647705078e-01
1.344278181636327396e+00,1.688405071250273504e-01,7.248903458613431550e-01,1.612997055053710938e-01
9.153836189237846810e+00,3.423255852745860084e-02,2.923790252833121175e-02,2.337098121643066406e-02
1.854771026805360989e+01,1.766560377088677303e-02,-1.602801198364973284e-02,2.530527114868164062e-02
1.357471815563112649e+01,3.577974606889533504e-02,6.231818600139962111e-02,2.518105506896972656e-02
3.836775435087017350e+00,2.130382935098262820e-04,-1.669437853935951122e-01,1.376128196716308594e-02
1.372274768753750784e+01,3.677824754596192847e-02,6.670313687161177896e-02,2.519226074218750000e-02
1.762352589317863405e+01,1.126453123039850013e-02,-5.340330134299733217e-02,2.530050277709960938e-02
1.566713559311862447e+01,2.495147454903701156e-02,2.605219884076174445e-03,2.527523040771484375e-02
8.417689327865572224e+00,4.790203051684882585e-02,1.004170839743133148e-01,2.229452133178710938e-02
1.843168712142428589e+01,1.655999427038268301e-02,-2.201716808602002112e-02,2.530479431152343750e-02
1.332266787157431409e+01,3.344723110171765601e-02,5.150866582380791980e-02,2.515935897827148438e-02
7.225451476295258857e+00,4.798447307493097780e-02,1.119504556506271536e-01,1.927280426025390625e-02
4.052818535707141123e+00,-6.320453435558925914e-03,-1.949891215829201441e-01,1.056790351867675781e-02
3.220652518503700712e+00,3.038662670748806804e-02,-2.452221407899139727e-02,3.267788887023925781e-02
1.591118428085617076e+01,2.175045446917472924e-02,-1.268448019219452563e-02,2.528047561645507812e-02
7.761558429685936567e+00,5.228895873505912117e-02,1.282902169821191762e-01,2.087163925170898438e-02
1.853970867173434556e+01,1.758781549019317048e-02,-1.644649164368519947e-02,2.530527114868164062e-02
1.726745485697139415e+01,1.091921688611918739e-02,-5.790871384434195107e-02,2.529811859130859375e-02
1.680736306861372142e+01,1.262552919464982049e-02,-5.300860984713584578e-02,2.529335021972656250e-02
1.981996408281656485e+01,2.906982042659872478e-02,4.163056878166620373e-02,2.530860900878906250e-02
1.037007882976595319e+01,1.133237303716944089e-02,-7.817424942291822942e-02,2.438402175903320312e-02
4.600927883576715338e+00,-1.316810504210136346e-02,-2.159987431852077588e-01,7.799625396728515625e-03
1.065813629725945155e+01,8.626415638858409007e-03,-8.853386195957739513e-02,2.453351020812988281e-02
6.841374852970593778e+00,4.053653054307454484e-02,7.741885556833309756e-02,1.783704757690429688e-02
7.073421146229245338e+00,4.543929727978512911e-02,1.004491648641963886e-01,1.873517036437988281e-02
1.063013071014202815e+01,8.824981532577824694e-03,-8.786019288844108821e-02,2.451992034912109375e-02
8.209647823564711899e+00,5.032451835519680117e-02,1.141845228725892475e-01,2.189850807189941406e-02
1.250650504700940147e+01,2.215064165268143537e-02,-4.783895658225763639e-03,2.506065368652343750e-02
2.240456969393878950e+00,1.029969250446560181e-01,3.499430552088397817e-01,9.282279014587402344e-02
1.448690013602720583e+01,3.709722510139895624e-02,6.484921946609993604e-02,2.523708343505859375e-02
3.088626179235847147e+00,3.882256905632586186e-02,1.714086101038750365e-02,3.885841369628906250e-02
1.888386731346269443e+00,1.308568149351179155e-01,5.030699612700888501e-01,1.194803714752197266e-01
5.849176909381876399e+00,1.102104208454302015e-02,-7.189232716269418344e-02,1.298093795776367188e-02
1.815963284656931265e+01,1.422299039905433604e-02,-3.504904849084871515e-02,2.530360221862792969e-02
9.789963096619324290e+00,2.067462635279049277e-02,-3.647840391537867516e-02,2.399134635925292969e-02
1.424685224644928994e+01,3.787301571273887779e-02,6.976913764489441061e-02,2.522516250610351562e-02
1.075415545309061827e+01,8.054029733769618726e-03,-9.029065469845391767e-02,2.457761764526367188e-02
1.428686022804560984e+01,3.779777828203367829e-02,6.921162874681720256e-02,2.522730827331542969e-02
2.432495281056211489e+00,8.759676931287466162e-02,2.676876672240388610e-01,7.900094985961914062e-02
1.715943330666133093e+01,1.110150346692584389e-02,-5.786257881204100867e-02,2.529692649841308594e-02
7.049416357271454103e+00,4.498733230406054551e-02,9.836623292605005398e-02,1.864671707153320312e-02
7.261458659731945708e+00,4.850464486340916315e-02,1.142379775603514919e-01,1.939439773559570312e-02
4.488905535107020839e+00,-1.286385359868758016e-02,-2.172314234142531941e-01,7.897377014160156250e-03
1.059412352670534041e+01,9.101089745899237915e-03,-8.688732670619803145e-02,2.450227737426757812e-02
4.032814544908981169e+00,-5.807976526488900504e-03,-1.928777610955909050e-01,1.080226898193359375e-02
1.732355603120624199e+00,1.426151561541120771e-01,5.697315611453459550e-01,1.316106319427490234e-01
1.109022249849969910e+01,7.379376130535797440e-03,-8.976593580562484964e-02,2.471423149108886719e-02
5.857178505701139848e+00,1.127365440975613975e-02,-7.055236704075108778e-02,1.302480697631835938e-02
9.241853748749749187e+00,3.231467494439704824e-02,1.968282298995858992e-02,2.347159385681152344e-02
1.840377153430686308e+00,1.345294945632155570e-01,5.237418953007362266e-01,1.232028007507324219e-01
4.012810554110822103e+00,-5.276600855052271388e-03,-1.906677861425405685e-01,1.104879379272460938e-02
1.611522498699740069e+01,1.919729689375992976e-02,-2.457902403107581346e-02,2.528405189514160156e-02
1.255051382676535354e+01,2.283187707748357553e-02,-1.263384377880287165e-03,2.506732940673828125e-02
3.388686041208241573e+00,2.057466701981355839e-02,-7.217743465212934917e-02,2.591371536254882812e-02
1.962392497299459748e+01,2.779993274544623194e-02,3.563329834120049916e-02,2.530837059020996094e-02
9.202835767153430546e-02,2.015459238599779102e-01,9.985890611740626532e-01,2.066574096679687500e-01
2.012411474294859115e+00,1.211904578263860166e-01,4.492433778536709665e-01,1.099402904510498047e-01
2.660540776155231324e+00,6.968565334251933252e-02,1.739164962226479871e-01,6.356859207153320312e-02
1.132626958991798283e+01,8.104915386746458505e-03,-8.350647134765595836e-02,2.479434013366699219e-02
2.760560730146029318e+00,6.208173980878645137e-02,1.347112485157312134e-01,5.723237991333007812e-02
1.478695999799959893e+01,3.510848549695183562e-02,5.384534892860932953e-02,2.524948120117187500e-02
9.625930372074414265e+00,2.400438353587036611e-02,-2.075629375079660402e-02,2.385306358337402344e-02
3.616731536307261408e+00,9.100334327792447553e-03,-1.264849064868033557e-01,1.870632171630859375e-02
8.821769941988398145e+00,4.111920970731880454e-02,6.428670708034904535e-02,2.294182777404785156e-02
1.712342612322464319e+01,1.119239704345714737e-02,-5.769639716749907360e-02,2.529668807983398438e-02
8.681832006401279944e-01,1.922247385953427812e-01,8.790266331071998618e-01,1.918883323669433594e-01
1.527105657531506289e+01,3.004490282802868562e-02,2.770854489655008579e-02,2.526545524597167969e-02
1.307461838567713563e+01,3.048329470014221609e-02,3.722076131979157321e-02,2.513408660888671875e-02
1.559912202440488116e+01,2.584975925916038753e-02,6.963627451532862327e-03,2.527379989624023438e-02
2.940596647329465796e+00,4.895298923053584272e-02,6.789281512622129255e-02,4.664945602416992188e-02
1.232646912982596454e+01,1.937824249126329779e-02,-1.927615531724873044e-02,2.503108978271484375e-02
7.001406779355870746e+00,4.404389952902826311e-02,9.398775748034525479e-02,1.846671104431152344e-02
4.332874406881376039e+00,-1.152444157577631190e-02,-2.143714526558946065e-01,8.380889892578125000e-03
4.504908727745548624e+00,-1.294031125207140143e-02,-2.172192900611830124e-01,7.871627807617187500e-03
2.904589463892778500e+00,5.151337373257475205e-02,8.083436597997130380e-02,4.867362976074218750e-02
1.969593933986797296e+01,2.830092377682941196e-02,3.802248784536761683e-02,2.530837059020996094e-02
1.846769430486097363e+01,1.689762610891082373e-02,-2.017840652452714684e-02,2.530503273010253906e-02
1.598319864772954624e+01,2.083057384754416486e-02,-1.700369687278616843e-02,2.528166770935058594e-02
1.097019855371074115e+01,7.384262779168926372e-03,-9.112670554207741302e-02,2.466845512390136719e-02
1.556311484096819342e+01,2.632367159333176554e-02,9.274650166663732029e-03,2.527284622192382812e-02
6.133233578715742595e+00,2.011410279000469536e-02,-2.435752705051132116e-02,1.451635360717773438e-02
9.733951922384477484e+00,2.178750470426626951e-02,-3.125882178157023128e-02,2.394556999206542969e-02
1.306261599119823913e+01,3.032576841239847942e-02,3.644960363073530829e-02,2.513313293457031250e-02
4.120832104420883546e+00,-7.921651718766686834e-03,-2.014334644726034074e-01,9.855031967163085938e-03
1.831566397479495834e+01,1.551260650773683691e-02,-2.778427819386652953e-02,2.530431747436523438e-02
8.869779519903980614e+00,4.017567608800232115e-02,5.940868923641312582e-02,2.300930023193359375e-02
5.945196065213042225e+00,1.407429413746469349e-02,-5.577457229250468163e-02,1.350855827331542969e-02
9.961997417483496875e+00,1.745010737826863112e-02,-5.137013087488529611e-02,2.412247657775878906e-02
1.003401178435687058e+01,1.620081005305296085e-02,-5.702996063170802377e-02,2.417325973510742188e-02
7.089424338867773123e+00,4.573317611829325058e-02,1.017979516752826885e-01,1.879358291625976562e-02
9.269859335867172589e+00,3.170148323718424699e-02,1.664531182777815449e-02,2.350234985351562500e-02
1.771554425085016859e+01,1.157975912377379180e-02,-5.114810547353232373e-02,2.530121803283691406e-02
1.088218099419883877e+01,7.553813484379223731e-03,-9.130319251287653814e-02,2.463293075561523438e-02
9.673939949989998510e+00,2.300861392586883714e-02,-2.549032914194799410e-02,2.389478683471679688e-02
1.325865510102020473e+01,3.273986278168250497e-02,4.814194321031266960e-02,2.515316009521484375e-02
1.402280754950990271e+01,3.787997384295532788e-02,7.084658936199222934e-02,2.521252632141113281e-02
9.313868115623124666e+00,3.073679964522224584e-02,1.188363417126611817e-02,2.355003356933593750e-02
1.315063355071014151e+01,3.145289500208464650e-02,4.194358632167378975e-02,2.514219284057617188e-02
1.739548039807961644e+01,1.087824519853075600e-02,-5.709505195585300175e-02,2.529907226562500000e-02
9.401975675135026966e-01,1.894497712739446060e-01,8.590477528391176065e-01,1.879668235778808594e-01
1.245449467093418683e+01,2.134564723409521081e-02,-8.964049922227377773e-03,2.505230903625488281e-02
1.093819216843368736e+01,7.429547735998576208e-03,-9.127231287638162827e-02,2.465581893920898438e-02
2.368482510502100347e+00,9.271573252427151024e-02,2.948574329706306063e-01,8.353614807128906250e-02
4.552918305661131981e+00,-1.310329885205163691e-02,-2.168524471424315703e-01,7.818698883056640625e-03
7.361478613722744591e+00,4.977832399715337308e-02,1.196977069407711008e-01,1.972103118896484375e-02
9.233852152430486626e+00,3.248969191091172215e-02,2.055133204281503825e-02,2.346253395080566406e-02
1.301060561512302449e+01,2.963013368461697716e-02,3.303207173093056226e-02,2.512717247009277344e-02
7.517509741948389390e+00,5.125232808047336386e-02,1.255635717775432925e-01,2.019834518432617188e-02
7.741554438887777501e+00,5.226193887772451196e-02,1.283575184902084609e-01,2.081966400146484375e-02
1.345869500900180071e+01,3.480018902873355247e-02,5.784607262788524912e-02,2.517151832580566406e-02
1.415883468693738756e+01,3.796015742642722124e-02,7.061070248265564897e-02,2.522039413452148438e-02
9.849975069013803264e+00,1.951450216051942022e-02,-4.187831381172655437e-02,2.403879165649414062e-02
1.612322658331666148e+01,1.910097167497804005e-02,-2.502172121138082628e-02,2.528405189514160156e-02
